acc,auc,duration,fold,framework,id,info,logloss,mode,models,models_ensemble,params,predict_duration,result,seed,tag,task,utc,version
0.847059,,4223.9,0,autogluon,openml.org/t/53,,0.30803400000000003,local,22.0,22.0,,136.46,0.30803400000000003,3703810124,stable,vehicle,2020-02-01T06:10:56,0.0.5
0.858824,,4275.5,1,autogluon,openml.org/t/53,,0.363503,local,22.0,22.0,,153.204,0.363503,3703810125,stable,vehicle,2020-02-01T07:31:18,0.0.5
0.8941180000000001,,4121.2,2,autogluon,openml.org/t/53,,0.262375,local,22.0,22.0,,169.09599999999998,0.262375,3703810126,stable,vehicle,2020-02-01T08:49:37,0.0.5
0.8352940000000001,,4235.7,3,autogluon,openml.org/t/53,,0.268171,local,22.0,22.0,,154.865,0.268171,3703810127,stable,vehicle,2020-02-01T10:09:23,0.0.5
0.8705879999999999,,4227.6,4,autogluon,openml.org/t/53,,0.30923,local,22.0,22.0,,153.295,0.30923,3703810128,stable,vehicle,2020-02-01T11:28:56,0.0.5
0.905882,,4121.5,5,autogluon,openml.org/t/53,,0.219923,local,22.0,22.0,,134.145,0.219923,3703810129,stable,vehicle,2020-02-01T12:46:06,0.0.5
0.9047620000000001,,4138.2,6,autogluon,openml.org/t/53,,0.246171,local,22.0,22.0,,136.345,0.246171,3703810130,stable,vehicle,2020-02-01T14:03:36,0.0.5
0.809524,,4152.5,7,autogluon,openml.org/t/53,,0.36698000000000003,local,22.0,22.0,,136.433,0.36698000000000003,3703810131,stable,vehicle,2020-02-01T15:21:20,0.0.5
0.9047620000000001,,4264.1,8,autogluon,openml.org/t/53,,0.244772,local,22.0,22.0,,156.159,0.244772,3703810132,stable,vehicle,2020-02-01T16:41:37,0.0.5
0.833333,,4293.4,9,autogluon,openml.org/t/53,,0.391912,local,22.0,22.0,,134.38,0.391912,3703810133,stable,vehicle,2020-02-01T18:01:39,0.0.5
0.740696,,13748.0,0,autogluon,openml.org/t/168331,,0.706592,local,22.0,22.0,,368.49300000000005,0.706592,2286606110,stable,Volkert,2020-02-01T09:04:59,0.0.5
0.756989,,13778.1,1,autogluon,openml.org/t/168331,,0.690552,local,22.0,22.0,,394.2,0.690552,2286606111,stable,Volkert,2020-02-01T13:17:57,0.0.5
0.7542449999999999,,13767.6,2,autogluon,openml.org/t/168331,,0.694368,local,22.0,22.0,,405.936,0.694368,2286606112,stable,Volkert,2020-02-01T17:30:44,0.0.5
0.7453270000000001,,13867.4,3,autogluon,openml.org/t/168331,,0.70698,local,22.0,22.0,,357.966,0.70698,2286606113,stable,Volkert,2020-02-01T21:44:04,0.0.5
0.76059,,13732.9,4,autogluon,openml.org/t/168331,,0.692333,local,22.0,22.0,,406.541,0.692333,2286606114,stable,Volkert,2020-02-02T01:55:55,0.0.5
0.76402,,13861.8,5,autogluon,openml.org/t/168331,,0.688253,local,22.0,22.0,,364.903,0.688253,2286606115,stable,Volkert,2020-02-02T06:08:59,0.0.5
0.76059,,13906.8,6,autogluon,openml.org/t/168331,,0.672945,local,22.0,22.0,,392.27,0.672945,2286606116,stable,Volkert,2020-02-02T10:24:21,0.0.5
0.757674,,13898.6,7,autogluon,openml.org/t/168331,,0.686937,local,22.0,22.0,,370.75699999999995,0.686937,2286606117,stable,Volkert,2020-02-02T14:38:27,0.0.5
0.755445,,13706.9,8,autogluon,openml.org/t/168331,,0.69747,local,22.0,22.0,,398.241,0.69747,2286606118,stable,Volkert,2020-02-02T18:49:58,0.0.5
0.7612760000000001,,13742.5,9,autogluon,openml.org/t/168331,,0.683768,local,22.0,22.0,,385.605,0.683768,2286606119,stable,Volkert,2020-02-02T23:01:59,0.0.5
0.873081,0.931321,14396.4,0,autosklearn_benchmark,openml.org/t/7592,,,local,231.0,7.0,,0.9847450000000001,0.931321,2990872679,stable,adult,2020-02-01T10:22:23,0.5.2
0.8575229999999999,0.925686,14397.0,1,autosklearn_benchmark,openml.org/t/7592,,,local,183.0,8.0,,0.819952,0.925686,2990872680,stable,adult,2020-02-01T14:22:31,0.5.2
0.8689600000000001,0.9295620000000001,14397.8,2,autosklearn_benchmark,openml.org/t/7592,,,local,375.0,8.0,,1.4140000000000001,0.9295620000000001,2990872681,stable,adult,2020-02-01T18:22:42,0.5.2
0.854627,0.924265,14397.4,3,autosklearn_benchmark,openml.org/t/7592,,,local,189.0,6.0,,0.994339,0.924265,2990872682,stable,adult,2020-02-01T22:22:52,0.5.2
0.853399,0.9249360000000001,14397.0,4,autosklearn_benchmark,openml.org/t/7592,,,local,389.0,9.0,,1.31796,0.9249360000000001,2990872683,stable,adult,2020-02-02T02:23:03,0.5.2
0.868346,0.923753,14398.0,5,autosklearn_benchmark,openml.org/t/7592,,,local,313.0,5.0,,0.6833819999999999,0.923753,2990872684,stable,adult,2020-02-02T06:23:13,0.5.2
0.852375,0.929004,14397.7,6,autosklearn_benchmark,openml.org/t/7592,,,local,343.0,7.0,,0.763487,0.929004,2990872685,stable,adult,2020-02-02T10:23:23,0.5.2
0.8536040000000001,0.93122,14397.7,7,autosklearn_benchmark,openml.org/t/7592,,,local,311.0,6.0,,1.5705200000000001,0.93122,2990872686,stable,adult,2020-02-02T14:23:34,0.5.2
0.8841110000000001,0.9374610000000001,14397.4,8,autosklearn_benchmark,openml.org/t/7592,,,local,249.0,10.0,,1.30519,0.9374610000000001,2990872687,stable,adult,2020-02-02T18:23:44,0.5.2
0.8726450000000001,0.9317049999999999,14398.2,9,autosklearn_benchmark,openml.org/t/7592,,,local,278.0,5.0,,0.761883,0.9317049999999999,2990872688,stable,adult,2020-02-02T22:23:55,0.5.2
0.9481229999999999,0.8602489999999999,14399.7,0,autosklearn_benchmark,openml.org/t/34539,,,local,779.0,10.0,,1.19509,0.8602489999999999,675557055,stable,Amazon_employee_access,2020-02-01T10:22:22,0.5.2
0.950259,0.8518389999999999,14398.4,1,autosklearn_benchmark,openml.org/t/34539,,,local,513.0,12.0,,1.3290799999999998,0.8518389999999999,675557056,stable,Amazon_employee_access,2020-02-01T14:22:27,0.5.2
0.9472079999999999,0.8337950000000001,14402.2,2,autosklearn_benchmark,openml.org/t/34539,,,local,2665.0,10.0,,1.26474,0.8337950000000001,675557057,stable,Amazon_employee_access,2020-02-01T18:22:36,0.5.2
0.9514799999999999,0.843425,14402.3,3,autosklearn_benchmark,openml.org/t/34539,,,local,2040.0,9.0,,1.0981100000000001,0.843425,675557058,stable,Amazon_employee_access,2020-02-01T22:22:45,0.5.2
0.955752,0.847116,14399.9,4,autosklearn_benchmark,openml.org/t/34539,,,local,1653.0,12.0,,1.4999,0.847116,675557059,stable,Amazon_employee_access,2020-02-02T02:22:52,0.5.2
0.9475129999999999,0.854783,14399.3,5,autosklearn_benchmark,openml.org/t/34539,,,local,642.0,13.0,,1.59166,0.854783,675557060,stable,Amazon_employee_access,2020-02-02T06:22:58,0.5.2
0.952701,0.839209,14400.0,6,autosklearn_benchmark,openml.org/t/34539,,,local,2132.0,12.0,,1.52484,0.839209,675557061,stable,Amazon_employee_access,2020-02-02T10:23:05,0.5.2
0.9475129999999999,0.816555,14400.5,7,autosklearn_benchmark,openml.org/t/34539,,,local,1760.0,10.0,,1.2130100000000001,0.816555,675557062,stable,Amazon_employee_access,2020-02-02T14:23:13,0.5.2
0.95209,0.870401,14399.9,8,autosklearn_benchmark,openml.org/t/34539,,,local,971.0,8.0,,1.09484,0.870401,675557063,stable,Amazon_employee_access,2020-02-02T18:23:19,0.5.2
0.9474969999999999,0.866899,14403.2,9,autosklearn_benchmark,openml.org/t/34539,,,local,2272.0,10.0,,1.3017299999999998,0.866899,675557064,stable,Amazon_employee_access,2020-02-02T22:23:30,0.5.2
0.9942110000000001,0.9919979999999999,14396.5,0,autosklearn_benchmark,openml.org/t/168868,,,local,236.0,6.0,,5.492780000000001,0.9919979999999999,1708546977,stable,APSFailure,2020-02-01T10:23:24,0.5.2
0.991842,0.993801,14397.8,1,autosklearn_benchmark,openml.org/t/168868,,,local,215.0,9.0,,7.24538,0.993801,1708546978,stable,APSFailure,2020-02-01T14:24:28,0.5.2
0.9942110000000001,0.994232,14398.6,2,autosklearn_benchmark,openml.org/t/168868,,,local,213.0,14.0,,9.459660000000001,0.994232,1708546979,stable,APSFailure,2020-02-01T18:25:37,0.5.2
0.994605,0.9903370000000001,14397.6,3,autosklearn_benchmark,openml.org/t/168868,,,local,255.0,10.0,,4.96274,0.9903370000000001,1708546980,stable,APSFailure,2020-02-01T22:26:39,0.5.2
0.995,0.9925149999999999,14396.9,4,autosklearn_benchmark,openml.org/t/168868,,,local,262.0,8.0,,3.49168,0.9925149999999999,1708546981,stable,APSFailure,2020-02-02T02:27:38,0.5.2
0.9934209999999999,0.9949290000000001,14396.6,5,autosklearn_benchmark,openml.org/t/168868,,,local,195.0,13.0,,6.310569999999999,0.9949290000000001,1708546982,stable,APSFailure,2020-02-02T06:28:41,0.5.2
0.994079,0.9957030000000001,14397.4,6,autosklearn_benchmark,openml.org/t/168868,,,local,270.0,10.0,,3.9603099999999998,0.9957030000000001,1708546983,stable,APSFailure,2020-02-02T10:29:42,0.5.2
0.9943420000000001,0.9918530000000001,14396.4,7,autosklearn_benchmark,openml.org/t/168868,,,local,157.0,12.0,,15.1257,0.9918530000000001,1708546984,stable,APSFailure,2020-02-02T14:30:52,0.5.2
0.9942110000000001,0.991131,14396.9,8,autosklearn_benchmark,openml.org/t/168868,,,local,277.0,13.0,,6.32301,0.991131,1708546985,stable,APSFailure,2020-02-02T18:31:55,0.5.2
0.9947370000000001,0.990242,14397.3,9,autosklearn_benchmark,openml.org/t/168868,,,local,246.0,9.0,,6.1665,0.990242,1708546986,stable,APSFailure,2020-02-02T22:32:57,0.5.2
0.884058,0.9575549999999999,14431.9,0,autosklearn_benchmark,openml.org/t/146818,,,local,8814.0,15.0,,0.407636,0.9575549999999999,1097232811,stable,Australian,2020-02-01T10:22:08,0.5.2
0.8695649999999999,0.9185059999999999,14406.3,1,autosklearn_benchmark,openml.org/t/146818,,,local,6243.0,18.0,,0.193654,0.9185059999999999,1097232812,stable,Australian,2020-02-01T18:22:28,0.5.2
0.8550719999999999,0.9125639999999999,14426.6,2,autosklearn_benchmark,openml.org/t/146818,,,local,9381.0,23.0,,0.223404,0.9125639999999999,1097232813,stable,Australian,2020-02-01T22:22:57,0.5.2
0.8115939999999999,0.909168,14475.2,3,autosklearn_benchmark,openml.org/t/146818,,,local,20123.0,17.0,,0.494496,0.909168,1097232814,stable,Australian,2020-02-02T02:24:15,0.5.2
0.8550719999999999,0.943973,14448.1,4,autosklearn_benchmark,openml.org/t/146818,,,local,13652.0,9.0,,0.24696500000000002,0.943973,1097232815,stable,Australian,2020-02-02T06:25:06,0.5.2
0.898551,0.95416,14480.0,5,autosklearn_benchmark,openml.org/t/146818,,,local,21967.0,19.0,,0.45959099999999997,0.95416,1097232816,stable,Australian,2020-02-02T10:26:29,0.5.2
0.8115939999999999,0.921053,14472.6,6,autosklearn_benchmark,openml.org/t/146818,,,local,18947.0,13.0,,0.26319899999999996,0.921053,1097232817,stable,Australian,2020-02-02T14:27:44,0.5.2
0.884058,0.9205129999999999,14468.6,7,autosklearn_benchmark,openml.org/t/146818,,,local,19660.0,12.0,,0.527591,0.9205129999999999,1097232818,stable,Australian,2020-02-02T18:28:56,0.5.2
0.565217,0.959829,14484.1,8,autosklearn_benchmark,openml.org/t/146818,,,local,25164.0,6.0,,0.133202,0.959829,1097232819,stable,Australian,2020-02-02T22:30:24,0.5.2
0.8260870000000001,0.919658,14460.0,9,autosklearn_benchmark,openml.org/t/146818,,,local,18580.0,9.0,,0.343378,0.919658,1097232820,stable,Australian,2020-02-03T02:31:27,0.5.2
0.907784,0.9304870000000001,14397.4,0,autosklearn_benchmark,openml.org/t/14965,,,local,176.0,12.0,,18.5385,0.9304870000000001,1613103953,stable,bank-marketing,2020-02-01T10:22:50,0.5.2
0.9048879999999999,0.9349700000000001,14397.4,1,autosklearn_benchmark,openml.org/t/14965,,,local,233.0,13.0,,7.10073,0.9349700000000001,1613103954,stable,bank-marketing,2020-02-01T14:23:05,0.5.2
0.9104180000000001,0.943282,14397.5,2,autosklearn_benchmark,openml.org/t/14965,,,local,518.0,11.0,,2.28042,0.943282,1613103955,stable,bank-marketing,2020-02-01T18:23:15,0.5.2
0.907543,0.9372020000000001,14396.9,3,autosklearn_benchmark,openml.org/t/14965,,,local,414.0,11.0,,2.07072,0.9372020000000001,1613103956,stable,bank-marketing,2020-02-01T22:23:24,0.5.2
0.9035610000000001,0.9399780000000001,14397.9,4,autosklearn_benchmark,openml.org/t/14965,,,local,246.0,11.0,,13.4392,0.9399780000000001,1613103957,stable,bank-marketing,2020-02-02T02:23:46,0.5.2
0.897368,0.927967,14398.6,5,autosklearn_benchmark,openml.org/t/14965,,,local,363.0,13.0,,8.44936,0.927967,1613103958,stable,bank-marketing,2020-02-02T06:24:03,0.5.2
0.8980309999999999,0.924861,14397.8,6,autosklearn_benchmark,openml.org/t/14965,,,local,263.0,12.0,,10.800999999999998,0.924861,1613103959,stable,bank-marketing,2020-02-02T10:24:22,0.5.2
0.908206,0.9390709999999999,14398.0,7,autosklearn_benchmark,openml.org/t/14965,,,local,202.0,10.0,,12.1525,0.9390709999999999,1613103960,stable,bank-marketing,2020-02-02T14:24:43,0.5.2
0.9163899999999999,0.93876,14397.2,8,autosklearn_benchmark,openml.org/t/14965,,,local,267.0,14.0,,5.91103,0.93876,1613103961,stable,bank-marketing,2020-02-02T18:24:57,0.5.2
0.911082,0.9451950000000001,14397.8,9,autosklearn_benchmark,openml.org/t/14965,,,local,182.0,13.0,,16.5625,0.9451950000000001,1613103962,stable,bank-marketing,2020-02-02T22:25:22,0.5.2
1.0,,14410.1,0,autosklearn_benchmark,openml.org/t/146821,,0.000781705,local,4732.0,3.0,,0.054649800000000005,0.000781705,164484273,stable,car,2020-02-01T10:21:46,0.5.2
0.9942200000000001,,14448.8,1,autosklearn_benchmark,openml.org/t/146821,,0.0147012,local,12317.0,2.0,,0.0271895,0.0147012,164484274,stable,car,2020-02-01T14:22:37,0.5.2
0.9942200000000001,,14405.8,2,autosklearn_benchmark,openml.org/t/146821,,0.014864700000000002,local,2685.0,2.0,,0.047211199999999995,0.014864700000000002,164484275,stable,car,2020-02-01T18:22:44,0.5.2
0.9942200000000001,,14428.2,3,autosklearn_benchmark,openml.org/t/146821,,0.019936000000000002,local,6871.0,2.0,,0.04119369999999999,0.019936000000000002,164484276,stable,car,2020-02-01T22:23:14,0.5.2
0.988439,,14456.4,4,autosklearn_benchmark,openml.org/t/146821,,0.0183293,local,13633.0,3.0,,0.31567199999999995,0.0183293,164484277,stable,car,2020-02-02T02:24:13,0.5.2
0.9826590000000001,,14460.0,5,autosklearn_benchmark,openml.org/t/146821,,0.023414599999999997,local,17000.0,3.0,,0.0663941,0.023414599999999997,164484278,stable,car,2020-02-02T06:25:16,0.5.2
0.9942200000000001,,14399.3,6,autosklearn_benchmark,openml.org/t/146821,,0.0169347,local,1184.0,3.0,,0.0963607,0.0169347,164484279,stable,car,2020-02-02T10:25:17,0.5.2
0.988439,,14417.7,7,autosklearn_benchmark,openml.org/t/146821,,0.0423134,local,4973.0,2.0,,0.23198400000000002,0.0423134,164484280,stable,car,2020-02-02T14:25:36,0.5.2
1.0,,14444.5,8,autosklearn_benchmark,openml.org/t/146821,,0.00220326,local,11782.0,2.0,,0.0257134,0.00220326,164484281,stable,car,2020-02-02T18:26:23,0.5.2
0.994186,,14425.5,9,autosklearn_benchmark,openml.org/t/146821,,0.0175581,local,7462.0,2.0,,0.0309286,0.0175581,164484282,stable,car,2020-02-02T22:26:50,0.5.2
0.761993,0.845046,14397.4,0,autosklearn_benchmark,openml.org/t/168908,,,local,554.0,12.0,,3.1052,0.845046,2004308293,stable,christine,2020-02-01T10:22:39,0.5.2
0.784133,0.8483139999999999,14397.3,1,autosklearn_benchmark,openml.org/t/168908,,,local,590.0,12.0,,2.97497,0.8483139999999999,2004308294,stable,christine,2020-02-01T14:23:32,0.5.2
0.758303,0.831729,14396.5,2,autosklearn_benchmark,openml.org/t/168908,,,local,312.0,6.0,,4.72067,0.831729,2004308295,stable,christine,2020-02-01T18:24:26,0.5.2
0.750923,0.8254520000000001,14396.8,3,autosklearn_benchmark,openml.org/t/168908,,,local,238.0,16.0,,19.6582,0.8254520000000001,2004308296,stable,christine,2020-02-01T22:25:34,0.5.2
0.745387,0.8130470000000001,14396.6,4,autosklearn_benchmark,openml.org/t/168908,,,local,330.0,6.0,,5.18564,0.8130470000000001,2004308297,stable,christine,2020-02-02T02:26:28,0.5.2
0.7601479999999999,0.831729,14397.8,5,autosklearn_benchmark,openml.org/t/168908,,,local,480.0,9.0,,2.8635200000000003,0.831729,2004308298,stable,christine,2020-02-02T06:27:21,0.5.2
0.7730630000000001,0.8405389999999999,14396.6,6,autosklearn_benchmark,openml.org/t/168908,,,local,346.0,9.0,,0.43356000000000006,0.8405389999999999,2004308299,stable,christine,2020-02-02T10:28:10,0.5.2
0.752768,0.834125,14397.6,7,autosklearn_benchmark,openml.org/t/168908,,,local,369.0,8.0,,3.26875,0.834125,2004308300,stable,christine,2020-02-02T14:29:02,0.5.2
0.7615529999999999,0.823206,14396.0,8,autosklearn_benchmark,openml.org/t/168908,,,local,558.0,12.0,,0.7957930000000001,0.823206,2004308301,stable,christine,2020-02-02T18:29:52,0.5.2
0.71719,0.802036,14396.7,9,autosklearn_benchmark,openml.org/t/168908,,,local,349.0,10.0,,0.48238400000000003,0.802036,2004308302,stable,christine,2020-02-02T22:30:42,0.5.2
0.9629629999999999,,14404.0,0,autosklearn_benchmark,openml.org/t/9981,,0.30338899999999996,local,1984.0,7.0,,0.0942118,0.30338899999999996,1440359852,stable,cnae-9,2020-02-01T10:22:17,0.5.2
0.898148,,14406.8,1,autosklearn_benchmark,openml.org/t/9981,,0.36543000000000003,local,2643.0,5.0,,0.06948919999999999,0.36543000000000003,1440359853,stable,cnae-9,2020-02-01T14:23:04,0.5.2
0.9722219999999999,,14402.2,2,autosklearn_benchmark,openml.org/t/9981,,0.15361,local,1566.0,6.0,,0.111202,0.15361,1440359854,stable,cnae-9,2020-02-01T18:23:46,0.5.2
0.935185,,14400.1,3,autosklearn_benchmark,openml.org/t/9981,,0.180791,local,1141.0,8.0,,0.106677,0.180791,1440359855,stable,cnae-9,2020-02-01T22:24:27,0.5.2
0.9444440000000001,,14402.6,4,autosklearn_benchmark,openml.org/t/9981,,0.166226,local,2072.0,6.0,,0.0828006,0.166226,1440359856,stable,cnae-9,2020-02-02T02:25:10,0.5.2
0.9629629999999999,,14397.1,5,autosklearn_benchmark,openml.org/t/9981,,0.16682,local,389.0,6.0,,12.4577,0.16682,1440359857,stable,cnae-9,2020-02-02T10:26:33,0.5.2
0.9537040000000001,,14402.8,6,autosklearn_benchmark,openml.org/t/9981,,0.164951,local,2269.0,7.0,,1.3607200000000002,0.164951,1440359858,stable,cnae-9,2020-02-02T14:27:17,0.5.2
0.9444440000000001,,14403.5,7,autosklearn_benchmark,openml.org/t/9981,,0.155923,local,1331.0,10.0,,1.4023700000000001,0.155923,1440359859,stable,cnae-9,2020-02-02T18:28:02,0.5.2
0.9537040000000001,,14404.7,8,autosklearn_benchmark,openml.org/t/9981,,0.10998499999999999,local,1637.0,3.0,,1.28157,0.10998499999999999,1440359860,stable,cnae-9,2020-02-02T22:28:49,0.5.2
0.935185,,14401.0,9,autosklearn_benchmark,openml.org/t/9981,,0.18271500000000002,local,1429.0,3.0,,0.0450213,0.18271500000000002,1440359861,stable,cnae-9,2020-02-03T02:29:29,0.5.2
0.8411780000000001,,14399.9,0,autosklearn_benchmark,openml.org/t/146195,,0.437449,local,280.0,4.0,,3.447,0.437449,2045765302,stable,connect-4,2020-02-01T10:22:49,0.5.2
0.846507,,14400.0,1,autosklearn_benchmark,openml.org/t/146195,,0.388198,local,526.0,5.0,,1.9336,0.388198,2045765303,stable,connect-4,2020-02-01T14:23:05,0.5.2
0.844435,,14399.2,2,autosklearn_benchmark,openml.org/t/146195,,0.403442,local,557.0,3.0,,1.5706200000000001,0.403442,2045765304,stable,connect-4,2020-02-01T18:23:20,0.5.2
0.8362940000000001,,14399.2,3,autosklearn_benchmark,openml.org/t/146195,,0.42208900000000005,local,443.0,4.0,,1.6944,0.42208900000000005,2045765305,stable,connect-4,2020-02-01T22:23:35,0.5.2
0.841326,,14403.9,4,autosklearn_benchmark,openml.org/t/146195,,0.412013,local,628.0,3.0,,2.19718,0.412013,2045765306,stable,connect-4,2020-02-02T02:23:55,0.5.2
0.8447309999999999,,14400.6,5,autosklearn_benchmark,openml.org/t/146195,,0.391619,local,353.0,8.0,,4.91576,0.391619,2045765307,stable,connect-4,2020-02-02T06:24:15,0.5.2
0.8447309999999999,,14398.8,6,autosklearn_benchmark,openml.org/t/146195,,0.399123,local,391.0,3.0,,1.02999,0.399123,2045765308,stable,connect-4,2020-02-02T10:24:30,0.5.2
0.85211,,14399.2,7,autosklearn_benchmark,openml.org/t/146195,,0.376923,local,342.0,10.0,,7.6806600000000005,0.376923,2045765309,stable,connect-4,2020-02-02T14:24:51,0.5.2
0.847076,,14399.3,8,autosklearn_benchmark,openml.org/t/146195,,0.40173400000000004,local,777.0,2.0,,0.926394,0.40173400000000004,2045765310,stable,connect-4,2020-02-02T18:25:06,0.5.2
0.8404149999999999,,14399.1,9,autosklearn_benchmark,openml.org/t/146195,,0.41405200000000003,local,895.0,3.0,,1.7554599999999998,0.41405200000000003,2045765311,stable,connect-4,2020-02-02T22:25:22,0.5.2
0.7,0.818571,14418.8,0,autosklearn_benchmark,openml.org/t/31,,,local,7682.0,9.0,,0.0440302,0.818571,1142594005,stable,credit-g,2020-02-01T10:21:54,0.5.2
0.72,0.769048,14425.7,1,autosklearn_benchmark,openml.org/t/31,,,local,8712.0,17.0,,0.353718,0.769048,1142594006,stable,credit-g,2020-02-01T14:22:22,0.5.2
0.7,0.7276189999999999,14424.9,2,autosklearn_benchmark,openml.org/t/31,,,local,7395.0,6.0,,0.0791109,0.7276189999999999,1142594007,stable,credit-g,2020-02-01T18:22:49,0.5.2
0.73,0.776667,14423.1,3,autosklearn_benchmark,openml.org/t/31,,,local,7843.0,22.0,,1.8739599999999998,0.776667,1142594008,stable,credit-g,2020-02-01T22:23:16,0.5.2
0.69,0.7561899999999999,14418.3,4,autosklearn_benchmark,openml.org/t/31,,,local,7395.0,17.0,,1.09443,0.7561899999999999,1142594009,stable,credit-g,2020-02-02T02:23:37,0.5.2
0.71,0.788095,14423.3,5,autosklearn_benchmark,openml.org/t/31,,,local,7393.0,11.0,,0.140001,0.788095,1142594010,stable,credit-g,2020-02-02T06:24:03,0.5.2
0.75,0.7942859999999999,14421.4,6,autosklearn_benchmark,openml.org/t/31,,,local,8115.0,4.0,,0.08856839999999999,0.7942859999999999,1142594011,stable,credit-g,2020-02-02T10:24:26,0.5.2
0.78,0.8519049999999999,14424.2,7,autosklearn_benchmark,openml.org/t/31,,,local,8638.0,15.0,,0.0426579,0.8519049999999999,1142594012,stable,credit-g,2020-02-02T14:24:52,0.5.2
0.73,0.7676189999999999,14430.7,8,autosklearn_benchmark,openml.org/t/31,,,local,8829.0,22.0,,0.21964,0.7676189999999999,1142594013,stable,credit-g,2020-02-02T18:25:25,0.5.2
0.77,0.779048,14426.8,9,autosklearn_benchmark,openml.org/t/31,,,local,7623.0,21.0,,7.06177,0.779048,1142594014,stable,credit-g,2020-02-02T22:26:01,0.5.2
0.978,,14398.3,0,autosklearn_benchmark,openml.org/t/168909,,0.06278550000000001,local,207.0,3.0,,17.2581,0.06278550000000001,989722405,stable,dilbert,2020-02-01T10:24:47,0.5.2
0.983,,14398.8,1,autosklearn_benchmark,openml.org/t/168909,,0.0471294,local,192.0,6.0,,8.093639999999999,0.0471294,989722406,stable,dilbert,2020-02-01T14:27:09,0.5.2
0.975,,14396.9,2,autosklearn_benchmark,openml.org/t/168909,,0.068768,local,219.0,3.0,,4.04975,0.068768,989722407,stable,dilbert,2020-02-01T18:29:24,0.5.2
0.992,,14397.4,3,autosklearn_benchmark,openml.org/t/168909,,0.0454426,local,231.0,3.0,,35.3016,0.0454426,989722408,stable,dilbert,2020-02-01T22:32:10,0.5.2
0.988,,14397.9,4,autosklearn_benchmark,openml.org/t/168909,,0.0360288,local,129.0,6.0,,59.9446,0.0360288,989722409,stable,dilbert,2020-02-02T02:35:22,0.5.2
0.976,,14399.2,5,autosklearn_benchmark,openml.org/t/168909,,0.0379991,local,131.0,3.0,,16.272000000000002,0.0379991,989722410,stable,dilbert,2020-02-02T06:37:53,0.5.2
0.9890000000000001,,14398.8,6,autosklearn_benchmark,openml.org/t/168909,,0.044710900000000005,local,198.0,4.0,,22.7419,0.044710900000000005,989722411,stable,dilbert,2020-02-02T10:40:28,0.5.2
0.98,,14398.3,7,autosklearn_benchmark,openml.org/t/168909,,0.05585319999999999,local,195.0,5.0,,40.7314,0.05585319999999999,989722412,stable,dilbert,2020-02-02T14:43:16,0.5.2
0.991,,14398.7,8,autosklearn_benchmark,openml.org/t/168909,,0.0371671,local,234.0,3.0,,29.8506,0.0371671,989722413,stable,dilbert,2020-02-02T18:45:57,0.5.2
0.99,,14398.6,9,autosklearn_benchmark,openml.org/t/168909,,0.04398869999999999,local,228.0,5.0,,51.4665,0.04398869999999999,989722414,stable,dilbert,2020-02-02T22:48:57,0.5.2
,,14661.6,0,autosklearn_benchmark,openml.org/t/189355,ValueError: attempt to get argmin of an empty sequence,,local,,,,,,2577034038,stable,Dionis,2020-02-01T10:27:35,0.5.2
,,14637.6,1,autosklearn_benchmark,openml.org/t/189355,ValueError: attempt to get argmin of an empty sequence,,local,,,,,,2577034039,stable,Dionis,2020-02-01T14:31:33,0.5.2
,,14635.6,2,autosklearn_benchmark,openml.org/t/189355,ValueError: attempt to get argmin of an empty sequence,,local,,,,,,2577034040,stable,Dionis,2020-02-01T18:35:28,0.5.2
,,14633.0,3,autosklearn_benchmark,openml.org/t/189355,ValueError: attempt to get argmin of an empty sequence,,local,,,,,,2577034041,stable,Dionis,2020-02-01T22:39:21,0.5.2
,,14630.7,4,autosklearn_benchmark,openml.org/t/189355,ValueError: attempt to get argmin of an empty sequence,,local,,,,,,2577034042,stable,Dionis,2020-02-02T02:43:12,0.5.2
,,14626.8,5,autosklearn_benchmark,openml.org/t/189355,ValueError: attempt to get argmin of an empty sequence,,local,,,,,,2577034043,stable,Dionis,2020-02-02T06:46:59,0.5.2
,,14626.6,6,autosklearn_benchmark,openml.org/t/189355,ValueError: attempt to get argmin of an empty sequence,,local,,,,,,2577034044,stable,Dionis,2020-02-02T10:50:45,0.5.2
,,14624.7,7,autosklearn_benchmark,openml.org/t/189355,ValueError: attempt to get argmin of an empty sequence,,local,,,,,,2577034045,stable,Dionis,2020-02-02T14:54:30,0.5.2
,,14623.3,8,autosklearn_benchmark,openml.org/t/189355,ValueError: attempt to get argmin of an empty sequence,,local,,,,,,2577034046,stable,Dionis,2020-02-02T18:58:13,0.5.2
,,14622.3,9,autosklearn_benchmark,openml.org/t/189355,ValueError: attempt to get argmin of an empty sequence,,local,,,,,,2577034047,stable,Dionis,2020-02-02T23:01:56,0.5.2
0.728155,,14397.8,0,autosklearn_benchmark,openml.org/t/168910,,0.7519640000000001,local,308.0,7.0,,1.65028,0.7519640000000001,2603967325,stable,fabert,2020-02-01T10:22:21,0.5.2
0.7075239999999999,,14397.9,1,autosklearn_benchmark,openml.org/t/168910,,0.800184,local,409.0,5.0,,1.4214799999999999,0.800184,2603967326,stable,fabert,2020-02-01T14:22:55,0.5.2
0.7184470000000001,,14398.3,2,autosklearn_benchmark,openml.org/t/168910,,0.77586,local,352.0,9.0,,2.85754,0.77586,2603967327,stable,fabert,2020-02-01T18:23:32,0.5.2
