acc,auc,duration,fold,framework,id,info,logloss,mode,models,models_ensemble,params,predict_duration,result,seed,tag,task,utc,version
,,4.5,7,autogluon_nobag,openml.org/t/168335,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 7,,local,,,,,,3166943342,stable,MiniBooNE,2020-02-03T08:39:15,0.0.5
,,4.5,8,autogluon_nobag,openml.org/t/168335,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 8,,local,,,,,,3166943343,stable,MiniBooNE,2020-02-03T08:39:20,0.0.5
,,4.6,9,autogluon_nobag,openml.org/t/168335,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 9,,local,,,,,,3166943344,stable,MiniBooNE,2020-02-03T08:39:25,0.0.5
0.9744709999999999,0.995891,120.3,0,autogluon_nobag,openml.org/t/9977,,,local,11.0,11.0,,2.69881,0.995891,3771042190,stable,nomao,2020-02-03T08:31:36,0.0.5
,,7.1,1,autogluon_nobag,openml.org/t/9977,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 1,,local,,,,,,3771042191,stable,nomao,2020-02-03T08:31:43,0.0.5
,,7.0,2,autogluon_nobag,openml.org/t/9977,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 2,,local,,,,,,3771042192,stable,nomao,2020-02-03T08:31:50,0.0.5
,,7.0,3,autogluon_nobag,openml.org/t/9977,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 3,,local,,,,,,3771042193,stable,nomao,2020-02-03T08:31:57,0.0.5
,,7.1,4,autogluon_nobag,openml.org/t/9977,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 4,,local,,,,,,3771042194,stable,nomao,2020-02-03T08:32:04,0.0.5
,,7.0,5,autogluon_nobag,openml.org/t/9977,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 5,,local,,,,,,3771042195,stable,nomao,2020-02-03T08:32:11,0.0.5
,,7.0,6,autogluon_nobag,openml.org/t/9977,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 6,,local,,,,,,3771042196,stable,nomao,2020-02-03T08:32:18,0.0.5
,,7.0,7,autogluon_nobag,openml.org/t/9977,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 7,,local,,,,,,3771042197,stable,nomao,2020-02-03T08:32:25,0.0.5
,,7.0,8,autogluon_nobag,openml.org/t/9977,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 8,,local,,,,,,3771042198,stable,nomao,2020-02-03T08:32:32,0.0.5
,,7.0,9,autogluon_nobag,openml.org/t/9977,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 9,,local,,,,,,3771042199,stable,nomao,2020-02-03T08:32:39,0.0.5
0.513393,0.519191,314.8,0,autogluon_nobag,openml.org/t/167120,,,local,11.0,11.0,,12.0445,0.519191,1650913175,stable,numerai28.6,2020-02-03T08:35:41,0.0.5
,,6.3,1,autogluon_nobag,openml.org/t/167120,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 1,,local,,,,,,1650913176,stable,numerai28.6,2020-02-03T08:35:47,0.0.5
,,6.3,2,autogluon_nobag,openml.org/t/167120,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 2,,local,,,,,,1650913177,stable,numerai28.6,2020-02-03T08:35:53,0.0.5
,,6.4,3,autogluon_nobag,openml.org/t/167120,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 3,,local,,,,,,1650913178,stable,numerai28.6,2020-02-03T08:36:00,0.0.5
,,6.3,4,autogluon_nobag,openml.org/t/167120,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 4,,local,,,,,,1650913179,stable,numerai28.6,2020-02-03T08:36:06,0.0.5
,,6.4,5,autogluon_nobag,openml.org/t/167120,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 5,,local,,,,,,1650913180,stable,numerai28.6,2020-02-03T08:36:12,0.0.5
,,6.3,6,autogluon_nobag,openml.org/t/167120,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 6,,local,,,,,,1650913181,stable,numerai28.6,2020-02-03T08:36:19,0.0.5
,,6.3,7,autogluon_nobag,openml.org/t/167120,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 7,,local,,,,,,1650913182,stable,numerai28.6,2020-02-03T08:36:25,0.0.5
,,6.3,8,autogluon_nobag,openml.org/t/167120,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 8,,local,,,,,,1650913183,stable,numerai28.6,2020-02-03T08:36:31,0.0.5
,,6.3,9,autogluon_nobag,openml.org/t/167120,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 9,,local,,,,,,1650913184,stable,numerai28.6,2020-02-03T08:36:38,0.0.5
0.9075790000000001,0.970052,34.5,0,autogluon_nobag,openml.org/t/9952,,,local,11.0,11.0,,0.8193540000000001,0.970052,1660442277,stable,phoneme,2020-02-03T08:28:46,0.0.5
,,0.1,1,autogluon_nobag,openml.org/t/9952,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 1,,local,,,,,,1660442278,stable,phoneme,2020-02-03T08:28:46,0.0.5
,,0.1,2,autogluon_nobag,openml.org/t/9952,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 2,,local,,,,,,1660442279,stable,phoneme,2020-02-03T08:28:46,0.0.5
,,0.1,3,autogluon_nobag,openml.org/t/9952,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 3,,local,,,,,,1660442280,stable,phoneme,2020-02-03T08:28:46,0.0.5
,,0.1,4,autogluon_nobag,openml.org/t/9952,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 4,,local,,,,,,1660442281,stable,phoneme,2020-02-03T08:28:46,0.0.5
,,0.1,5,autogluon_nobag,openml.org/t/9952,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 5,,local,,,,,,1660442282,stable,phoneme,2020-02-03T08:28:46,0.0.5
,,0.1,6,autogluon_nobag,openml.org/t/9952,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 6,,local,,,,,,1660442283,stable,phoneme,2020-02-03T08:28:46,0.0.5
,,0.1,7,autogluon_nobag,openml.org/t/9952,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 7,,local,,,,,,1660442284,stable,phoneme,2020-02-03T08:28:47,0.0.5
,,0.1,8,autogluon_nobag,openml.org/t/9952,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 8,,local,,,,,,1660442285,stable,phoneme,2020-02-03T08:28:47,0.0.5
,,0.1,9,autogluon_nobag,openml.org/t/9952,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 9,,local,,,,,,1660442286,stable,phoneme,2020-02-03T08:28:47,0.0.5
0.998,0.999792,1603.3,0,autogluon_nobag,openml.org/t/168338,,,local,11.0,11.0,,4.26882,0.999792,3953624664,stable,riccardo,2020-02-03T09:15:04,0.0.5
,,503.8,1,autogluon_nobag,openml.org/t/168338,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 1,,local,,,,,,3953624665,stable,riccardo,2020-02-03T09:23:28,0.0.5
,,482.6,2,autogluon_nobag,openml.org/t/168338,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 2,,local,,,,,,3953624666,stable,riccardo,2020-02-03T09:31:31,0.0.5
,,470.8,3,autogluon_nobag,openml.org/t/168338,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 3,,local,,,,,,3953624667,stable,riccardo,2020-02-03T09:39:21,0.0.5
,,469.4,4,autogluon_nobag,openml.org/t/168338,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 4,,local,,,,,,3953624668,stable,riccardo,2020-02-03T09:47:11,0.0.5
,,472.1,5,autogluon_nobag,openml.org/t/168338,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 5,,local,,,,,,3953624669,stable,riccardo,2020-02-03T09:55:03,0.0.5
,,475.7,6,autogluon_nobag,openml.org/t/168338,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 6,,local,,,,,,3953624670,stable,riccardo,2020-02-03T10:02:59,0.0.5
,,475.2,7,autogluon_nobag,openml.org/t/168338,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 7,,local,,,,,,3953624671,stable,riccardo,2020-02-03T10:10:54,0.0.5
,,471.6,8,autogluon_nobag,openml.org/t/168338,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 8,,local,,,,,,3953624672,stable,riccardo,2020-02-03T10:18:46,0.0.5
,,473.5,9,autogluon_nobag,openml.org/t/168338,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 9,,local,,,,,,3953624673,stable,riccardo,2020-02-03T10:26:39,0.0.5
0.557,,14477.8,0,autogluon_nobag,openml.org/t/168332,,1.2866799999999998,local,11.0,11.0,,32.1579,1.2866799999999998,204763481,stable,Robert,2020-02-03T12:50:16,0.0.5
,,498.3,1,autogluon_nobag,openml.org/t/168332,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 1,,local,,,,,,204763482,stable,Robert,2020-02-03T12:58:34,0.0.5
,,484.0,2,autogluon_nobag,openml.org/t/168332,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 2,,local,,,,,,204763483,stable,Robert,2020-02-03T13:06:38,0.0.5
,,459.9,3,autogluon_nobag,openml.org/t/168332,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 3,,local,,,,,,204763484,stable,Robert,2020-02-03T13:14:18,0.0.5
,,460.9,4,autogluon_nobag,openml.org/t/168332,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 4,,local,,,,,,204763485,stable,Robert,2020-02-03T13:21:59,0.0.5
,,464.2,5,autogluon_nobag,openml.org/t/168332,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 5,,local,,,,,,204763486,stable,Robert,2020-02-03T13:29:43,0.0.5
,,470.1,6,autogluon_nobag,openml.org/t/168332,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 6,,local,,,,,,204763487,stable,Robert,2020-02-03T13:37:34,0.0.5
,,484.3,7,autogluon_nobag,openml.org/t/168332,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 7,,local,,,,,,204763488,stable,Robert,2020-02-03T13:45:38,0.0.5
,,493.4,8,autogluon_nobag,openml.org/t/168332,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 8,,local,,,,,,204763489,stable,Robert,2020-02-03T13:53:51,0.0.5
,,497.3,9,autogluon_nobag,openml.org/t/168332,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 9,,local,,,,,,204763490,stable,Robert,2020-02-03T14:02:09,0.0.5
0.9913420000000001,,37.6,0,autogluon_nobag,openml.org/t/146822,,0.06553099999999999,local,11.0,11.0,,0.273882,0.06553099999999999,565903812,stable,segment,2020-02-03T08:28:50,0.0.5
,,0.2,1,autogluon_nobag,openml.org/t/146822,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 1,,local,,,,,,565903813,stable,segment,2020-02-03T08:28:50,0.0.5
,,0.2,2,autogluon_nobag,openml.org/t/146822,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 2,,local,,,,,,565903814,stable,segment,2020-02-03T08:28:50,0.0.5
,,0.2,3,autogluon_nobag,openml.org/t/146822,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 3,,local,,,,,,565903815,stable,segment,2020-02-03T08:28:51,0.0.5
,,0.2,4,autogluon_nobag,openml.org/t/146822,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 4,,local,,,,,,565903816,stable,segment,2020-02-03T08:28:51,0.0.5
,,0.2,5,autogluon_nobag,openml.org/t/146822,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 5,,local,,,,,,565903817,stable,segment,2020-02-03T08:28:51,0.0.5
,,0.2,6,autogluon_nobag,openml.org/t/146822,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 6,,local,,,,,,565903818,stable,segment,2020-02-03T08:28:51,0.0.5
,,0.2,7,autogluon_nobag,openml.org/t/146822,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 7,,local,,,,,,565903819,stable,segment,2020-02-03T08:28:51,0.0.5
,,0.2,8,autogluon_nobag,openml.org/t/146822,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 8,,local,,,,,,565903820,stable,segment,2020-02-03T08:28:51,0.0.5
,,0.2,9,autogluon_nobag,openml.org/t/146822,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 9,,local,,,,,,565903821,stable,segment,2020-02-03T08:28:52,0.0.5
0.999655,,442.5,0,autogluon_nobag,openml.org/t/146212,,0.0009821110000000001,local,11.0,11.0,,0.0305259,0.0009821110000000001,792994363,stable,Shuttle,2020-02-03T08:36:53,0.0.5
,,1.5,1,autogluon_nobag,openml.org/t/146212,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 1,,local,,,,,,792994364,stable,Shuttle,2020-02-03T08:36:55,0.0.5
,,1.5,2,autogluon_nobag,openml.org/t/146212,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 2,,local,,,,,,792994365,stable,Shuttle,2020-02-03T08:36:57,0.0.5
,,1.6,3,autogluon_nobag,openml.org/t/146212,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 3,,local,,,,,,792994366,stable,Shuttle,2020-02-03T08:36:58,0.0.5
,,1.5,4,autogluon_nobag,openml.org/t/146212,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 4,,local,,,,,,792994367,stable,Shuttle,2020-02-03T08:37:00,0.0.5
,,1.5,5,autogluon_nobag,openml.org/t/146212,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 5,,local,,,,,,792994368,stable,Shuttle,2020-02-03T08:37:01,0.0.5
,,1.5,6,autogluon_nobag,openml.org/t/146212,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 6,,local,,,,,,792994369,stable,Shuttle,2020-02-03T08:37:03,0.0.5
,,1.6,7,autogluon_nobag,openml.org/t/146212,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 7,,local,,,,,,792994370,stable,Shuttle,2020-02-03T08:37:04,0.0.5
,,1.5,8,autogluon_nobag,openml.org/t/146212,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 8,,local,,,,,,792994371,stable,Shuttle,2020-02-03T08:37:06,0.0.5
,,1.5,9,autogluon_nobag,openml.org/t/146212,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 9,,local,,,,,,792994372,stable,Shuttle,2020-02-03T08:37:07,0.0.5
0.9395709999999999,0.982657,28.0,0,autogluon_nobag,openml.org/t/168912,,,local,11.0,11.0,,0.440575,0.982657,570394255,stable,sylvine,2020-02-03T08:28:45,0.0.5
,,0.1,1,autogluon_nobag,openml.org/t/168912,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 1,,local,,,,,,570394256,stable,sylvine,2020-02-03T08:28:45,0.0.5
,,0.1,2,autogluon_nobag,openml.org/t/168912,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 2,,local,,,,,,570394257,stable,sylvine,2020-02-03T08:28:46,0.0.5
,,0.1,3,autogluon_nobag,openml.org/t/168912,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 3,,local,,,,,,570394258,stable,sylvine,2020-02-03T08:28:46,0.0.5
,,0.1,4,autogluon_nobag,openml.org/t/168912,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 4,,local,,,,,,570394259,stable,sylvine,2020-02-03T08:28:46,0.0.5
,,0.1,5,autogluon_nobag,openml.org/t/168912,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 5,,local,,,,,,570394260,stable,sylvine,2020-02-03T08:28:46,0.0.5
,,0.1,6,autogluon_nobag,openml.org/t/168912,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 6,,local,,,,,,570394261,stable,sylvine,2020-02-03T08:28:46,0.0.5
,,0.1,7,autogluon_nobag,openml.org/t/168912,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 7,,local,,,,,,570394262,stable,sylvine,2020-02-03T08:28:46,0.0.5
,,0.1,8,autogluon_nobag,openml.org/t/168912,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 8,,local,,,,,,570394263,stable,sylvine,2020-02-03T08:28:46,0.0.5
,,0.1,9,autogluon_nobag,openml.org/t/168912,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 9,,local,,,,,,570394264,stable,sylvine,2020-02-03T08:28:46,0.0.5
0.847059,,16.6,0,autogluon_nobag,openml.org/t/53,,0.398856,local,11.0,11.0,,0.19358699999999998,0.398856,165532290,stable,vehicle,2020-02-03T08:28:35,0.0.5
,,0.0,1,autogluon_nobag,openml.org/t/53,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 1,,local,,,,,,165532291,stable,vehicle,2020-02-03T08:28:35,0.0.5
,,0.0,2,autogluon_nobag,openml.org/t/53,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 2,,local,,,,,,165532292,stable,vehicle,2020-02-03T08:28:35,0.0.5
,,0.0,3,autogluon_nobag,openml.org/t/53,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 3,,local,,,,,,165532293,stable,vehicle,2020-02-03T08:28:35,0.0.5
,,0.0,4,autogluon_nobag,openml.org/t/53,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 4,,local,,,,,,165532294,stable,vehicle,2020-02-03T08:28:35,0.0.5
,,0.0,5,autogluon_nobag,openml.org/t/53,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 5,,local,,,,,,165532295,stable,vehicle,2020-02-03T08:28:35,0.0.5
,,0.0,6,autogluon_nobag,openml.org/t/53,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 6,,local,,,,,,165532296,stable,vehicle,2020-02-03T08:28:35,0.0.5
,,0.0,7,autogluon_nobag,openml.org/t/53,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 7,,local,,,,,,165532297,stable,vehicle,2020-02-03T08:28:35,0.0.5
,,0.0,8,autogluon_nobag,openml.org/t/53,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 8,,local,,,,,,165532298,stable,vehicle,2020-02-03T08:28:35,0.0.5
,,0.0,9,autogluon_nobag,openml.org/t/53,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 9,,local,,,,,,165532299,stable,vehicle,2020-02-03T08:28:35,0.0.5
0.716515,,923.3,0,autogluon_nobag,openml.org/t/168331,,0.788499,local,11.0,11.0,,6.1535400000000005,0.788499,3483061394,stable,Volkert,2020-02-03T08:45:59,0.0.5
,,8.6,1,autogluon_nobag,openml.org/t/168331,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 1,,local,,,,,,3483061395,stable,Volkert,2020-02-03T08:46:07,0.0.5
,,8.6,2,autogluon_nobag,openml.org/t/168331,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 2,,local,,,,,,3483061396,stable,Volkert,2020-02-03T08:46:16,0.0.5
,,8.6,3,autogluon_nobag,openml.org/t/168331,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 3,,local,,,,,,3483061397,stable,Volkert,2020-02-03T08:46:25,0.0.5
,,8.6,4,autogluon_nobag,openml.org/t/168331,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 4,,local,,,,,,3483061398,stable,Volkert,2020-02-03T08:46:33,0.0.5
,,8.4,5,autogluon_nobag,openml.org/t/168331,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 5,,local,,,,,,3483061399,stable,Volkert,2020-02-03T08:46:42,0.0.5
,,8.6,6,autogluon_nobag,openml.org/t/168331,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 6,,local,,,,,,3483061400,stable,Volkert,2020-02-03T08:46:50,0.0.5
,,8.6,7,autogluon_nobag,openml.org/t/168331,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 7,,local,,,,,,3483061401,stable,Volkert,2020-02-03T08:46:59,0.0.5
,,8.6,8,autogluon_nobag,openml.org/t/168331,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 8,,local,,,,,,3483061402,stable,Volkert,2020-02-03T08:47:07,0.0.5
,,8.7,9,autogluon_nobag,openml.org/t/168331,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 9,,local,,,,,,3483061403,stable,Volkert,2020-02-03T08:47:16,0.0.5
0.876561,0.9323290000000001,551.5,0,autogluon_noknn,openml.org/t/7592,,,local,9.0,9.0,,0.11947100000000001,0.9323290000000001,4089445026,stable,adult,2020-02-03T08:46:43,0.0.5
,,2.5,1,autogluon_noknn,openml.org/t/7592,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 1,,local,,,,,,4089445027,stable,adult,2020-02-03T08:46:46,0.0.5
,,2.5,2,autogluon_noknn,openml.org/t/7592,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 2,,local,,,,,,4089445028,stable,adult,2020-02-03T08:46:48,0.0.5
,,2.5,3,autogluon_noknn,openml.org/t/7592,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 3,,local,,,,,,4089445029,stable,adult,2020-02-03T08:46:51,0.0.5
,,2.5,4,autogluon_noknn,openml.org/t/7592,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 4,,local,,,,,,4089445030,stable,adult,2020-02-03T08:46:53,0.0.5
,,2.5,5,autogluon_noknn,openml.org/t/7592,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 5,,local,,,,,,4089445031,stable,adult,2020-02-03T08:46:56,0.0.5
,,2.4,6,autogluon_noknn,openml.org/t/7592,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 6,,local,,,,,,4089445032,stable,adult,2020-02-03T08:46:58,0.0.5
,,2.5,7,autogluon_noknn,openml.org/t/7592,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 7,,local,,,,,,4089445033,stable,adult,2020-02-03T08:47:01,0.0.5
,,2.4,8,autogluon_noknn,openml.org/t/7592,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 8,,local,,,,,,4089445034,stable,adult,2020-02-03T08:47:03,0.0.5
,,2.4,9,autogluon_noknn,openml.org/t/7592,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 9,,local,,,,,,4089445035,stable,adult,2020-02-03T08:47:06,0.0.5
0.673057,0.7284579999999999,6095.1,0,autogluon_noknn,openml.org/t/189354,,,local,9.0,9.0,,32.579,0.7284579999999999,3501757836,stable,Airlines,2020-02-03T10:23:42,0.0.5
,,17.6,1,autogluon_noknn,openml.org/t/189354,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 1,,local,,,,,,3501757837,stable,Airlines,2020-02-03T10:24:00,0.0.5
,,17.4,2,autogluon_noknn,openml.org/t/189354,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 2,,local,,,,,,3501757838,stable,Airlines,2020-02-03T10:24:17,0.0.5
,,17.4,3,autogluon_noknn,openml.org/t/189354,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 3,,local,,,,,,3501757839,stable,Airlines,2020-02-03T10:24:35,0.0.5
,,17.4,4,autogluon_noknn,openml.org/t/189354,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 4,,local,,,,,,3501757840,stable,Airlines,2020-02-03T10:24:52,0.0.5
,,17.4,5,autogluon_noknn,openml.org/t/189354,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 5,,local,,,,,,3501757841,stable,Airlines,2020-02-03T10:25:09,0.0.5
,,17.5,6,autogluon_noknn,openml.org/t/189354,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 6,,local,,,,,,3501757842,stable,Airlines,2020-02-03T10:25:27,0.0.5
,,17.4,7,autogluon_noknn,openml.org/t/189354,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 7,,local,,,,,,3501757843,stable,Airlines,2020-02-03T10:25:44,0.0.5
,,17.7,8,autogluon_noknn,openml.org/t/189354,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 8,,local,,,,,,3501757844,stable,Airlines,2020-02-03T10:26:02,0.0.5
,,17.4,9,autogluon_noknn,openml.org/t/189354,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 9,,local,,,,,,3501757845,stable,Airlines,2020-02-03T10:26:19,0.0.5
0.691821,0.76399,1615.0,0,autogluon_noknn,openml.org/t/189356,,,local,9.0,9.0,,0.708803,0.76399,2365868367,stable,Albert,2020-02-03T09:12:58,0.0.5
,,215.7,1,autogluon_noknn,openml.org/t/189356,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 1,,local,,,,,,2365868368,stable,Albert,2020-02-03T09:16:34,0.0.5
,,216.2,2,autogluon_noknn,openml.org/t/189356,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 2,,local,,,,,,2365868369,stable,Albert,2020-02-03T09:20:11,0.0.5
,,215.0,3,autogluon_noknn,openml.org/t/189356,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 3,,local,,,,,,2365868370,stable,Albert,2020-02-03T09:23:46,0.0.5
,,218.5,4,autogluon_noknn,openml.org/t/189356,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 4,,local,,,,,,2365868371,stable,Albert,2020-02-03T09:27:24,0.0.5
,,219.3,5,autogluon_noknn,openml.org/t/189356,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 5,,local,,,,,,2365868372,stable,Albert,2020-02-03T09:31:03,0.0.5
,,219.5,6,autogluon_noknn,openml.org/t/189356,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 6,,local,,,,,,2365868373,stable,Albert,2020-02-03T09:34:43,0.0.5
,,220.2,7,autogluon_noknn,openml.org/t/189356,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 7,,local,,,,,,2365868374,stable,Albert,2020-02-03T09:38:23,0.0.5
,,219.4,8,autogluon_noknn,openml.org/t/189356,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 8,,local,,,,,,2365868375,stable,Albert,2020-02-03T09:42:03,0.0.5
,,220.7,9,autogluon_noknn,openml.org/t/189356,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 9,,local,,,,,,2365868376,stable,Albert,2020-02-03T09:45:43,0.0.5
0.9472079999999999,0.873333,194.9,0,autogluon_noknn,openml.org/t/34539,,,local,9.0,9.0,,0.466711,0.873333,2077488335,stable,Amazon_employee_access,2020-02-03T08:40:45,0.0.5
,,1.2,1,autogluon_noknn,openml.org/t/34539,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 1,,local,,,,,,2077488336,stable,Amazon_employee_access,2020-02-03T08:40:47,0.0.5
,,1.2,2,autogluon_noknn,openml.org/t/34539,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 2,,local,,,,,,2077488337,stable,Amazon_employee_access,2020-02-03T08:40:48,0.0.5
,,1.2,3,autogluon_noknn,openml.org/t/34539,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 3,,local,,,,,,2077488338,stable,Amazon_employee_access,2020-02-03T08:40:49,0.0.5
,,1.2,4,autogluon_noknn,openml.org/t/34539,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 4,,local,,,,,,2077488339,stable,Amazon_employee_access,2020-02-03T08:40:50,0.0.5
,,1.2,5,autogluon_noknn,openml.org/t/34539,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 5,,local,,,,,,2077488340,stable,Amazon_employee_access,2020-02-03T08:40:51,0.0.5
