acc,auc,duration,fold,framework,id,info,logloss,mode,models,models_ensemble,params,predict_duration,result,seed,tag,task,utc,version
,,0.1,1,GoogleAutoMLTables_benchmark,openml.org/t/31,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 1,,local,,,,,,2420529149,stable,credit-g,2020-01-29T04:43:16,0.0.1
,,0.1,2,GoogleAutoMLTables_benchmark,openml.org/t/31,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 2,,local,,,,,,2420529150,stable,credit-g,2020-01-29T04:43:16,0.0.1
,,0.1,3,GoogleAutoMLTables_benchmark,openml.org/t/31,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 3,,local,,,,,,2420529151,stable,credit-g,2020-01-29T04:43:16,0.0.1
,,0.1,4,GoogleAutoMLTables_benchmark,openml.org/t/31,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 4,,local,,,,,,2420529152,stable,credit-g,2020-01-29T04:43:16,0.0.1
,,0.1,5,GoogleAutoMLTables_benchmark,openml.org/t/31,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 5,,local,,,,,,2420529153,stable,credit-g,2020-01-29T04:43:16,0.0.1
,,0.1,6,GoogleAutoMLTables_benchmark,openml.org/t/31,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 6,,local,,,,,,2420529154,stable,credit-g,2020-01-29T04:43:16,0.0.1
,,0.1,7,GoogleAutoMLTables_benchmark,openml.org/t/31,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 7,,local,,,,,,2420529155,stable,credit-g,2020-01-29T04:43:16,0.0.1
,,0.1,8,GoogleAutoMLTables_benchmark,openml.org/t/31,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 8,,local,,,,,,2420529156,stable,credit-g,2020-01-29T04:43:16,0.0.1
,,0.1,9,GoogleAutoMLTables_benchmark,openml.org/t/31,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 9,,local,,,,,,2420529157,stable,credit-g,2020-01-29T04:43:17,0.0.1
,,254.2,0,GoogleAutoMLTables_benchmark,openml.org/t/168909,GoogleAPICallError: None Too many columns: 2002. Maximum number is: 1000,,local,,,,,,4024254700,stable,dilbert,2020-01-29T04:47:10,0.0.1
,,63.0,1,GoogleAutoMLTables_benchmark,openml.org/t/168909,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 1,,local,,,,,,4024254701,stable,dilbert,2020-01-29T04:48:13,0.0.1
,,62.8,2,GoogleAutoMLTables_benchmark,openml.org/t/168909,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 2,,local,,,,,,4024254702,stable,dilbert,2020-01-29T04:49:16,0.0.1
,,63.2,3,GoogleAutoMLTables_benchmark,openml.org/t/168909,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 3,,local,,,,,,4024254703,stable,dilbert,2020-01-29T04:50:19,0.0.1
,,62.6,4,GoogleAutoMLTables_benchmark,openml.org/t/168909,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 4,,local,,,,,,4024254704,stable,dilbert,2020-01-29T04:51:21,0.0.1
,,62.4,5,GoogleAutoMLTables_benchmark,openml.org/t/168909,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 5,,local,,,,,,4024254705,stable,dilbert,2020-01-29T04:52:24,0.0.1
,,62.4,6,GoogleAutoMLTables_benchmark,openml.org/t/168909,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 6,,local,,,,,,4024254706,stable,dilbert,2020-01-29T04:53:26,0.0.1
,,63.0,7,GoogleAutoMLTables_benchmark,openml.org/t/168909,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 7,,local,,,,,,4024254707,stable,dilbert,2020-01-29T04:54:29,0.0.1
,,62.6,8,GoogleAutoMLTables_benchmark,openml.org/t/168909,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 8,,local,,,,,,4024254708,stable,dilbert,2020-01-29T04:55:32,0.0.1
,,62.1,9,GoogleAutoMLTables_benchmark,openml.org/t/168909,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 9,,local,,,,,,4024254709,stable,dilbert,2020-01-29T04:56:34,0.0.1
,,19955.8,0,GoogleAutoMLTables_benchmark,openml.org/t/189355,AssertionError: GCP AutoML did not predict with all classes! GCP returned 40 of 355 classes!,,local,,,,,,2522413270,stable,Dionis,2020-01-31T01:48:09,0.0.1
,,69.6,1,GoogleAutoMLTables_benchmark,openml.org/t/189355,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 1,,local,,,,,,2522413271,stable,Dionis,2020-01-31T01:49:19,0.0.1
,,69.5,2,GoogleAutoMLTables_benchmark,openml.org/t/189355,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 2,,local,,,,,,2522413272,stable,Dionis,2020-01-31T01:50:29,0.0.1
,,69.4,3,GoogleAutoMLTables_benchmark,openml.org/t/189355,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 3,,local,,,,,,2522413273,stable,Dionis,2020-01-31T01:51:38,0.0.1
,,69.2,4,GoogleAutoMLTables_benchmark,openml.org/t/189355,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 4,,local,,,,,,2522413274,stable,Dionis,2020-01-31T01:52:47,0.0.1
,,69.2,5,GoogleAutoMLTables_benchmark,openml.org/t/189355,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 5,,local,,,,,,2522413275,stable,Dionis,2020-01-31T01:53:56,0.0.1
,,69.4,6,GoogleAutoMLTables_benchmark,openml.org/t/189355,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 6,,local,,,,,,2522413276,stable,Dionis,2020-01-31T01:55:06,0.0.1
,,68.7,7,GoogleAutoMLTables_benchmark,openml.org/t/189355,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 7,,local,,,,,,2522413277,stable,Dionis,2020-01-31T01:56:14,0.0.1
,,69.4,8,GoogleAutoMLTables_benchmark,openml.org/t/189355,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 8,,local,,,,,,2522413278,stable,Dionis,2020-01-31T01:57:24,0.0.1
,,69.1,9,GoogleAutoMLTables_benchmark,openml.org/t/189355,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 9,,local,,,,,,2522413279,stable,Dionis,2020-01-31T01:58:33,0.0.1
0.726942,,22575.9,0,GoogleAutoMLTables_benchmark,openml.org/t/168910,,0.772254,local,-1.0,-1.0,,316.993,0.772254,1785109502,stable,fabert,2020-01-29T10:59:53,0.0.1
,,16.5,1,GoogleAutoMLTables_benchmark,openml.org/t/168910,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 1,,local,,,,,,1785109503,stable,fabert,2020-01-29T11:00:09,0.0.1
,,16.3,2,GoogleAutoMLTables_benchmark,openml.org/t/168910,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 2,,local,,,,,,1785109504,stable,fabert,2020-01-29T11:00:26,0.0.1
,,16.3,3,GoogleAutoMLTables_benchmark,openml.org/t/168910,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 3,,local,,,,,,1785109505,stable,fabert,2020-01-29T11:00:42,0.0.1
,,16.3,4,GoogleAutoMLTables_benchmark,openml.org/t/168910,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 4,,local,,,,,,1785109506,stable,fabert,2020-01-29T11:00:58,0.0.1
,,16.2,5,GoogleAutoMLTables_benchmark,openml.org/t/168910,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 5,,local,,,,,,1785109507,stable,fabert,2020-01-29T11:01:15,0.0.1
,,16.3,6,GoogleAutoMLTables_benchmark,openml.org/t/168910,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 6,,local,,,,,,1785109508,stable,fabert,2020-01-29T11:01:31,0.0.1
,,16.6,7,GoogleAutoMLTables_benchmark,openml.org/t/168910,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 7,,local,,,,,,1785109509,stable,fabert,2020-01-29T11:01:47,0.0.1
,,16.1,8,GoogleAutoMLTables_benchmark,openml.org/t/168910,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 8,,local,,,,,,1785109510,stable,fabert,2020-01-29T11:02:03,0.0.1
,,16.2,9,GoogleAutoMLTables_benchmark,openml.org/t/168910,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 9,,local,,,,,,1785109511,stable,fabert,2020-01-29T11:02:20,0.0.1
0.905286,,18553.8,0,GoogleAutoMLTables_benchmark,openml.org/t/146825,,0.263256,local,-1.0,-1.0,,522.114,0.263256,1405024738,stable,Fashion-MNIST,2020-01-30T02:31:46,0.0.1
,,76.5,1,GoogleAutoMLTables_benchmark,openml.org/t/146825,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 1,,local,,,,,,1405024739,stable,Fashion-MNIST,2020-01-30T02:33:02,0.0.1
,,77.2,2,GoogleAutoMLTables_benchmark,openml.org/t/146825,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 2,,local,,,,,,1405024740,stable,Fashion-MNIST,2020-01-30T02:34:20,0.0.1
,,77.2,3,GoogleAutoMLTables_benchmark,openml.org/t/146825,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 3,,local,,,,,,1405024741,stable,Fashion-MNIST,2020-01-30T02:35:37,0.0.1
,,76.8,4,GoogleAutoMLTables_benchmark,openml.org/t/146825,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 4,,local,,,,,,1405024742,stable,Fashion-MNIST,2020-01-30T02:36:54,0.0.1
,,78.6,5,GoogleAutoMLTables_benchmark,openml.org/t/146825,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 5,,local,,,,,,1405024743,stable,Fashion-MNIST,2020-01-30T02:38:12,0.0.1
,,77.7,6,GoogleAutoMLTables_benchmark,openml.org/t/146825,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 6,,local,,,,,,1405024744,stable,Fashion-MNIST,2020-01-30T02:39:30,0.0.1
,,78.3,7,GoogleAutoMLTables_benchmark,openml.org/t/146825,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 7,,local,,,,,,1405024745,stable,Fashion-MNIST,2020-01-30T02:40:48,0.0.1
,,77.6,8,GoogleAutoMLTables_benchmark,openml.org/t/146825,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 8,,local,,,,,,1405024746,stable,Fashion-MNIST,2020-01-30T02:42:06,0.0.1
,,77.3,9,GoogleAutoMLTables_benchmark,openml.org/t/146825,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 9,,local,,,,,,1405024747,stable,Fashion-MNIST,2020-01-30T02:43:23,0.0.1
,,1184.0,0,GoogleAutoMLTables_benchmark,openml.org/t/168337,GoogleAPICallError: None Too many columns: 4298. Maximum number is: 1000,,local,,,,,,2316886534,stable,guiellermo,2020-01-29T21:39:05,0.0.1
,,478.2,1,GoogleAutoMLTables_benchmark,openml.org/t/168337,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 1,,local,,,,,,2316886535,stable,guiellermo,2020-01-29T21:47:03,0.0.1
,,462.5,2,GoogleAutoMLTables_benchmark,openml.org/t/168337,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 2,,local,,,,,,2316886536,stable,guiellermo,2020-01-29T21:54:46,0.0.1
,,461.0,3,GoogleAutoMLTables_benchmark,openml.org/t/168337,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 3,,local,,,,,,2316886537,stable,guiellermo,2020-01-29T22:02:27,0.0.1
,,458.2,4,GoogleAutoMLTables_benchmark,openml.org/t/168337,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 4,,local,,,,,,2316886538,stable,guiellermo,2020-01-29T22:10:05,0.0.1
,,459.3,5,GoogleAutoMLTables_benchmark,openml.org/t/168337,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 5,,local,,,,,,2316886539,stable,guiellermo,2020-01-29T22:17:44,0.0.1
,,458.4,6,GoogleAutoMLTables_benchmark,openml.org/t/168337,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 6,,local,,,,,,2316886540,stable,guiellermo,2020-01-29T22:25:22,0.0.1
,,456.7,7,GoogleAutoMLTables_benchmark,openml.org/t/168337,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 7,,local,,,,,,2316886541,stable,guiellermo,2020-01-29T22:32:59,0.0.1
,,457.7,8,GoogleAutoMLTables_benchmark,openml.org/t/168337,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 8,,local,,,,,,2316886542,stable,guiellermo,2020-01-29T22:40:37,0.0.1
,,458.6,9,GoogleAutoMLTables_benchmark,openml.org/t/168337,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 9,,local,,,,,,2316886543,stable,guiellermo,2020-01-29T22:48:15,0.0.1
,,14875.2,0,GoogleAutoMLTables_benchmark,openml.org/t/168329,AssertionError: GCP AutoML did not predict with all classes! GCP returned 40 of 100 classes!,,local,,,,,,2645098507,stable,Helena,2020-01-30T01:27:16,0.0.1
,,6.0,1,GoogleAutoMLTables_benchmark,openml.org/t/168329,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 1,,local,,,,,,2645098508,stable,Helena,2020-01-30T01:27:22,0.0.1
,,6.1,2,GoogleAutoMLTables_benchmark,openml.org/t/168329,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 2,,local,,,,,,2645098509,stable,Helena,2020-01-30T01:27:28,0.0.1
,,6.0,3,GoogleAutoMLTables_benchmark,openml.org/t/168329,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 3,,local,,,,,,2645098510,stable,Helena,2020-01-30T01:27:34,0.0.1
,,6.2,4,GoogleAutoMLTables_benchmark,openml.org/t/168329,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 4,,local,,,,,,2645098511,stable,Helena,2020-01-30T01:27:40,0.0.1
,,6.0,5,GoogleAutoMLTables_benchmark,openml.org/t/168329,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 5,,local,,,,,,2645098512,stable,Helena,2020-01-30T01:27:46,0.0.1
,,6.0,6,GoogleAutoMLTables_benchmark,openml.org/t/168329,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 6,,local,,,,,,2645098513,stable,Helena,2020-01-30T01:27:52,0.0.1
,,6.1,7,GoogleAutoMLTables_benchmark,openml.org/t/168329,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 7,,local,,,,,,2645098514,stable,Helena,2020-01-30T01:27:58,0.0.1
,,6.0,8,GoogleAutoMLTables_benchmark,openml.org/t/168329,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 8,,local,,,,,,2645098515,stable,Helena,2020-01-30T01:28:04,0.0.1
,,6.1,9,GoogleAutoMLTables_benchmark,openml.org/t/168329,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 9,,local,,,,,,2645098516,stable,Helena,2020-01-30T01:28:11,0.0.1
0.740541,0.822967,15406.4,0,GoogleAutoMLTables_benchmark,openml.org/t/146606,,,local,-1.0,-1.0,,144.674,0.822967,1278897583,stable,higgs,2020-01-30T01:36:49,0.0.1
,,2.4,1,GoogleAutoMLTables_benchmark,openml.org/t/146606,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 1,,local,,,,,,1278897584,stable,higgs,2020-01-30T01:36:51,0.0.1
,,2.3,2,GoogleAutoMLTables_benchmark,openml.org/t/146606,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 2,,local,,,,,,1278897585,stable,higgs,2020-01-30T01:36:53,0.0.1
,,2.5,3,GoogleAutoMLTables_benchmark,openml.org/t/146606,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 3,,local,,,,,,1278897586,stable,higgs,2020-01-30T01:36:56,0.0.1
,,2.2,4,GoogleAutoMLTables_benchmark,openml.org/t/146606,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 4,,local,,,,,,1278897587,stable,higgs,2020-01-30T01:36:58,0.0.1
,,2.3,5,GoogleAutoMLTables_benchmark,openml.org/t/146606,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 5,,local,,,,,,1278897588,stable,higgs,2020-01-30T01:37:00,0.0.1
,,2.5,6,GoogleAutoMLTables_benchmark,openml.org/t/146606,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 6,,local,,,,,,1278897589,stable,higgs,2020-01-30T01:37:03,0.0.1
,,2.2,7,GoogleAutoMLTables_benchmark,openml.org/t/146606,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 7,,local,,,,,,1278897590,stable,higgs,2020-01-30T01:37:05,0.0.1
,,2.3,8,GoogleAutoMLTables_benchmark,openml.org/t/146606,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 8,,local,,,,,,1278897591,stable,higgs,2020-01-30T01:37:07,0.0.1
,,2.5,9,GoogleAutoMLTables_benchmark,openml.org/t/146606,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 9,,local,,,,,,1278897592,stable,higgs,2020-01-30T01:37:10,0.0.1
0.7294010000000001,,16318.9,0,GoogleAutoMLTables_benchmark,openml.org/t/168330,,0.663768,local,-1.0,-1.0,,303.492,0.663768,2226585127,stable,Jannis,2020-01-30T09:19:53,0.0.1
,,13.4,1,GoogleAutoMLTables_benchmark,openml.org/t/168330,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 1,,local,,,,,,2226585128,stable,Jannis,2020-01-30T09:20:06,0.0.1
,,13.3,2,GoogleAutoMLTables_benchmark,openml.org/t/168330,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 2,,local,,,,,,2226585129,stable,Jannis,2020-01-30T09:20:19,0.0.1
,,13.3,3,GoogleAutoMLTables_benchmark,openml.org/t/168330,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 3,,local,,,,,,2226585130,stable,Jannis,2020-01-30T09:20:33,0.0.1
,,13.3,4,GoogleAutoMLTables_benchmark,openml.org/t/168330,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 4,,local,,,,,,2226585131,stable,Jannis,2020-01-30T09:20:46,0.0.1
,,13.1,5,GoogleAutoMLTables_benchmark,openml.org/t/168330,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 5,,local,,,,,,2226585132,stable,Jannis,2020-01-30T09:20:59,0.0.1
,,13.2,6,GoogleAutoMLTables_benchmark,openml.org/t/168330,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 6,,local,,,,,,2226585133,stable,Jannis,2020-01-30T09:21:12,0.0.1
,,13.2,7,GoogleAutoMLTables_benchmark,openml.org/t/168330,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 7,,local,,,,,,2226585134,stable,Jannis,2020-01-30T09:21:25,0.0.1
,,13.2,8,GoogleAutoMLTables_benchmark,openml.org/t/168330,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 8,,local,,,,,,2226585135,stable,Jannis,2020-01-30T09:21:39,0.0.1
,,13.2,9,GoogleAutoMLTables_benchmark,openml.org/t/168330,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 9,,local,,,,,,2226585136,stable,Jannis,2020-01-30T09:21:52,0.0.1
0.812709,0.8609399999999999,7417.4,0,GoogleAutoMLTables_benchmark,openml.org/t/168911,,,local,-1.0,-1.0,,261.132,0.8609399999999999,3631614554,stable,jasmine,2020-01-29T06:46:54,0.0.1
,,2.5,1,GoogleAutoMLTables_benchmark,openml.org/t/168911,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 1,,local,,,,,,3631614555,stable,jasmine,2020-01-29T06:46:57,0.0.1
,,2.6,2,GoogleAutoMLTables_benchmark,openml.org/t/168911,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 2,,local,,,,,,3631614556,stable,jasmine,2020-01-29T06:46:59,0.0.1
,,2.5,3,GoogleAutoMLTables_benchmark,openml.org/t/168911,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 3,,local,,,,,,3631614557,stable,jasmine,2020-01-29T06:47:02,0.0.1
,,2.5,4,GoogleAutoMLTables_benchmark,openml.org/t/168911,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 4,,local,,,,,,3631614558,stable,jasmine,2020-01-29T06:47:04,0.0.1
,,2.5,5,GoogleAutoMLTables_benchmark,openml.org/t/168911,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 5,,local,,,,,,3631614559,stable,jasmine,2020-01-29T06:47:07,0.0.1
,,2.5,6,GoogleAutoMLTables_benchmark,openml.org/t/168911,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 6,,local,,,,,,3631614560,stable,jasmine,2020-01-29T06:47:09,0.0.1
,,2.5,7,GoogleAutoMLTables_benchmark,openml.org/t/168911,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 7,,local,,,,,,3631614561,stable,jasmine,2020-01-29T06:47:12,0.0.1
,,2.5,8,GoogleAutoMLTables_benchmark,openml.org/t/168911,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 8,,local,,,,,,3631614562,stable,jasmine,2020-01-29T06:47:14,0.0.1
,,2.5,9,GoogleAutoMLTables_benchmark,openml.org/t/168911,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 9,,local,,,,,,3631614563,stable,jasmine,2020-01-29T06:47:17,0.0.1
0.998884,,10154.3,0,GoogleAutoMLTables_benchmark,openml.org/t/167119,,0.00386158,local,-1.0,-1.0,,288.098,0.00386158,3666115393,stable,jungle_chess_2pcs_raw_endgame_complete,2020-01-30T07:36:50,0.0.1
,,1.0,1,GoogleAutoMLTables_benchmark,openml.org/t/167119,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 1,,local,,,,,,3666115394,stable,jungle_chess_2pcs_raw_endgame_complete,2020-01-30T07:36:51,0.0.1
,,1.0,2,GoogleAutoMLTables_benchmark,openml.org/t/167119,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 2,,local,,,,,,3666115395,stable,jungle_chess_2pcs_raw_endgame_complete,2020-01-30T07:36:52,0.0.1
,,1.0,3,GoogleAutoMLTables_benchmark,openml.org/t/167119,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 3,,local,,,,,,3666115396,stable,jungle_chess_2pcs_raw_endgame_complete,2020-01-30T07:36:53,0.0.1
,,1.0,4,GoogleAutoMLTables_benchmark,openml.org/t/167119,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 4,,local,,,,,,3666115397,stable,jungle_chess_2pcs_raw_endgame_complete,2020-01-30T07:36:53,0.0.1
,,1.0,5,GoogleAutoMLTables_benchmark,openml.org/t/167119,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 5,,local,,,,,,3666115398,stable,jungle_chess_2pcs_raw_endgame_complete,2020-01-30T07:36:54,0.0.1
,,1.0,6,GoogleAutoMLTables_benchmark,openml.org/t/167119,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 6,,local,,,,,,3666115399,stable,jungle_chess_2pcs_raw_endgame_complete,2020-01-30T07:36:55,0.0.1
,,1.0,7,GoogleAutoMLTables_benchmark,openml.org/t/167119,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 7,,local,,,,,,3666115400,stable,jungle_chess_2pcs_raw_endgame_complete,2020-01-30T07:36:56,0.0.1
,,1.0,8,GoogleAutoMLTables_benchmark,openml.org/t/167119,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 8,,local,,,,,,3666115401,stable,jungle_chess_2pcs_raw_endgame_complete,2020-01-30T07:36:57,0.0.1
,,1.0,9,GoogleAutoMLTables_benchmark,openml.org/t/167119,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 9,,local,,,,,,3666115402,stable,jungle_chess_2pcs_raw_endgame_complete,2020-01-30T07:36:58,0.0.1
0.862559,0.831966,4554.5,0,GoogleAutoMLTables_benchmark,openml.org/t/3917,,,local,-1.0,-1.0,,184.418,0.831966,3934099397,stable,kc1,2020-01-29T05:59:10,0.0.1
,,0.2,1,GoogleAutoMLTables_benchmark,openml.org/t/3917,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 1,,local,,,,,,3934099398,stable,kc1,2020-01-29T05:59:10,0.0.1
,,0.1,2,GoogleAutoMLTables_benchmark,openml.org/t/3917,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 2,,local,,,,,,3934099399,stable,kc1,2020-01-29T05:59:10,0.0.1
,,0.1,3,GoogleAutoMLTables_benchmark,openml.org/t/3917,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 3,,local,,,,,,3934099400,stable,kc1,2020-01-29T05:59:10,0.0.1
,,0.1,4,GoogleAutoMLTables_benchmark,openml.org/t/3917,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 4,,local,,,,,,3934099401,stable,kc1,2020-01-29T05:59:10,0.0.1
,,0.1,5,GoogleAutoMLTables_benchmark,openml.org/t/3917,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 5,,local,,,,,,3934099402,stable,kc1,2020-01-29T05:59:10,0.0.1
,,0.1,6,GoogleAutoMLTables_benchmark,openml.org/t/3917,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 6,,local,,,,,,3934099403,stable,kc1,2020-01-29T05:59:11,0.0.1
,,0.1,7,GoogleAutoMLTables_benchmark,openml.org/t/3917,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 7,,local,,,,,,3934099404,stable,kc1,2020-01-29T05:59:11,0.0.1
,,0.1,8,GoogleAutoMLTables_benchmark,openml.org/t/3917,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 8,,local,,,,,,3934099405,stable,kc1,2020-01-29T05:59:11,0.0.1
,,0.1,9,GoogleAutoMLTables_benchmark,openml.org/t/3917,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 9,,local,,,,,,3934099406,stable,kc1,2020-01-29T05:59:11,0.0.1
,,15939.3,0,GoogleAutoMLTables_benchmark,openml.org/t/3945,GoogleAPICallError: None INTERNAL,,local,,,,,,376228589,stable,KDDCup09_appetency,2020-01-30T09:12:46,0.0.1
,,12.3,1,GoogleAutoMLTables_benchmark,openml.org/t/3945,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 1,,local,,,,,,376228590,stable,KDDCup09_appetency,2020-01-30T09:12:58,0.0.1
,,12.1,2,GoogleAutoMLTables_benchmark,openml.org/t/3945,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 2,,local,,,,,,376228591,stable,KDDCup09_appetency,2020-01-30T09:13:10,0.0.1
,,12.1,3,GoogleAutoMLTables_benchmark,openml.org/t/3945,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 3,,local,,,,,,376228592,stable,KDDCup09_appetency,2020-01-30T09:13:22,0.0.1
,,12.1,4,GoogleAutoMLTables_benchmark,openml.org/t/3945,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 4,,local,,,,,,376228593,stable,KDDCup09_appetency,2020-01-30T09:13:34,0.0.1
,,12.2,5,GoogleAutoMLTables_benchmark,openml.org/t/3945,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 5,,local,,,,,,376228594,stable,KDDCup09_appetency,2020-01-30T09:13:46,0.0.1
,,12.1,6,GoogleAutoMLTables_benchmark,openml.org/t/3945,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 6,,local,,,,,,376228595,stable,KDDCup09_appetency,2020-01-30T09:13:58,0.0.1
,,12.1,7,GoogleAutoMLTables_benchmark,openml.org/t/3945,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 7,,local,,,,,,376228596,stable,KDDCup09_appetency,2020-01-30T09:14:11,0.0.1
,,12.1,8,GoogleAutoMLTables_benchmark,openml.org/t/3945,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 8,,local,,,,,,376228597,stable,KDDCup09_appetency,2020-01-30T09:14:23,0.0.1
,,11.9,9,GoogleAutoMLTables_benchmark,openml.org/t/3945,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 9,,local,,,,,,376228598,stable,KDDCup09_appetency,2020-01-30T09:14:34,0.0.1
