acc,auc,duration,fold,framework,id,info,logloss,mode,models,models_ensemble,params,predict_duration,result,seed,tag,task,utc,version
,,3838.1,2,autosklearn_benchmark,openml.org/t/189355,ValueError: attempt to get argmin of an empty sequence,,local,,,,,,1815389155,stable,Dionis,2020-02-01T09:37:49,0.5.2
,,3836.3,3,autosklearn_benchmark,openml.org/t/189355,ValueError: attempt to get argmin of an empty sequence,,local,,,,,,1815389156,stable,Dionis,2020-02-01T10:41:45,0.5.2
,,3830.7,4,autosklearn_benchmark,openml.org/t/189355,ValueError: attempt to get argmin of an empty sequence,,local,,,,,,1815389157,stable,Dionis,2020-02-01T11:45:36,0.5.2
,,3828.3,5,autosklearn_benchmark,openml.org/t/189355,ValueError: attempt to get argmin of an empty sequence,,local,,,,,,1815389158,stable,Dionis,2020-02-01T12:49:24,0.5.2
,,3824.9,6,autosklearn_benchmark,openml.org/t/189355,ValueError: attempt to get argmin of an empty sequence,,local,,,,,,1815389159,stable,Dionis,2020-02-01T13:53:09,0.5.2
,,3823.0,7,autosklearn_benchmark,openml.org/t/189355,ValueError: attempt to get argmin of an empty sequence,,local,,,,,,1815389160,stable,Dionis,2020-02-01T14:56:52,0.5.2
,,3822.6,8,autosklearn_benchmark,openml.org/t/189355,ValueError: attempt to get argmin of an empty sequence,,local,,,,,,1815389161,stable,Dionis,2020-02-01T16:00:35,0.5.2
,,3822.7,9,autosklearn_benchmark,openml.org/t/189355,ValueError: attempt to get argmin of an empty sequence,,local,,,,,,1815389162,stable,Dionis,2020-02-01T17:04:17,0.5.2
0.73301,,3596.7,0,autosklearn_benchmark,openml.org/t/168910,,0.750425,local,226.0,5.0,,1.34241,0.750425,3285124405,stable,fabert,2020-02-01T07:24:38,0.5.2
0.7184470000000001,,3597.9,1,autosklearn_benchmark,openml.org/t/168910,,0.7880739999999999,local,211.0,9.0,,2.78974,0.7880739999999999,3285124406,stable,fabert,2020-02-01T08:25:14,0.5.2
0.708738,,3598.7,2,autosklearn_benchmark,openml.org/t/168910,,0.7711720000000001,local,226.0,7.0,,1.61127,0.7711720000000001,3285124407,stable,fabert,2020-02-01T09:25:49,0.5.2
0.690534,,3597.1,3,autosklearn_benchmark,openml.org/t/168910,,0.808688,local,180.0,9.0,,9.06027,0.808688,3285124408,stable,fabert,2020-02-01T10:26:31,0.5.2
0.703883,,3598.5,4,autosklearn_benchmark,openml.org/t/168910,,0.7986340000000001,local,208.0,7.0,,2.72789,0.7986340000000001,3285124409,stable,fabert,2020-02-01T11:27:08,0.5.2
0.7378640000000001,,3597.5,5,autosklearn_benchmark,openml.org/t/168910,,0.752147,local,231.0,7.0,,1.60696,0.752147,3285124410,stable,fabert,2020-02-01T12:27:42,0.5.2
0.697816,,3597.3,6,autosklearn_benchmark,openml.org/t/168910,,0.815394,local,197.0,7.0,,3.8052699999999997,0.815394,3285124411,stable,fabert,2020-02-01T13:28:18,0.5.2
0.72175,,3597.6,7,autosklearn_benchmark,openml.org/t/168910,,0.781104,local,226.0,9.0,,4.07808,0.781104,3285124412,stable,fabert,2020-02-01T14:28:56,0.5.2
0.680437,,3596.5,8,autosklearn_benchmark,openml.org/t/168910,,0.846748,local,50.0,5.0,,1.5133,0.846748,3285124413,stable,fabert,2020-02-01T16:29:36,0.5.2
0.709599,,3601.3,9,autosklearn_benchmark,openml.org/t/168910,,0.797901,local,147.0,7.0,,3.6866800000000004,0.797901,3285124414,stable,fabert,2020-02-01T17:30:16,0.5.2
0.8794290000000001,,3595.3,0,autosklearn_benchmark,openml.org/t/146825,,0.38960700000000004,local,7.0,2.0,,1.12232,0.38960700000000004,1042427070,stable,Fashion-MNIST,2020-02-01T08:29:24,0.5.2
0.878714,,3595.2,1,autosklearn_benchmark,openml.org/t/146825,,0.38395300000000004,local,7.0,2.0,,1.12779,0.38395300000000004,1042427071,stable,Fashion-MNIST,2020-02-01T10:33:14,0.5.2
0.880143,,3595.2,2,autosklearn_benchmark,openml.org/t/146825,,0.386193,local,7.0,2.0,,1.00885,0.386193,1042427072,stable,Fashion-MNIST,2020-02-01T12:37:16,0.5.2
0.8837139999999999,,3595.1,3,autosklearn_benchmark,openml.org/t/146825,,0.394843,local,7.0,1.0,,0.554286,0.394843,1042427073,stable,Fashion-MNIST,2020-02-01T14:40:58,0.5.2
0.8805709999999999,,3595.2,4,autosklearn_benchmark,openml.org/t/146825,,0.404638,local,7.0,1.0,,0.505638,0.404638,1042427074,stable,Fashion-MNIST,2020-02-01T16:44:56,0.5.2
0.8765709999999999,,3595.4,5,autosklearn_benchmark,openml.org/t/146825,,0.39947,local,7.0,1.0,,0.5402100000000001,0.39947,1042427075,stable,Fashion-MNIST,2020-02-01T18:48:45,0.5.2
0.8865709999999999,,3595.1,6,autosklearn_benchmark,openml.org/t/146825,,0.38057399999999997,local,7.0,2.0,,1.11819,0.38057399999999997,1042427076,stable,Fashion-MNIST,2020-02-01T20:52:39,0.5.2
0.8815709999999999,,3595.3,7,autosklearn_benchmark,openml.org/t/146825,,0.423957,local,7.0,1.0,,0.546891,0.423957,1042427077,stable,Fashion-MNIST,2020-02-01T22:56:37,0.5.2
0.8784290000000001,,3595.3,8,autosklearn_benchmark,openml.org/t/146825,,0.401508,local,7.0,2.0,,1.12533,0.401508,1042427078,stable,Fashion-MNIST,2020-02-02T01:00:30,0.5.2
0.879143,,3595.4,9,autosklearn_benchmark,openml.org/t/146825,,0.406275,local,7.0,2.0,,1.12846,0.406275,1042427079,stable,Fashion-MNIST,2020-02-02T03:04:27,0.5.2
0.8175,0.8851040000000001,3595.7,0,autosklearn_benchmark,openml.org/t/168337,,,local,9.0,2.0,,0.807008,0.8851040000000001,2445445543,stable,guiellermo,2020-02-01T07:46:24,0.5.2
0.8,0.876394,3595.8,1,autosklearn_benchmark,openml.org/t/168337,,,local,9.0,2.0,,0.788621,0.876394,2445445544,stable,guiellermo,2020-02-01T09:00:58,0.5.2
0.821,0.897028,3595.7,2,autosklearn_benchmark,openml.org/t/168337,,,local,9.0,2.0,,0.787956,0.897028,2445445545,stable,guiellermo,2020-02-01T10:15:37,0.5.2
0.8140000000000001,0.890684,3596.1,3,autosklearn_benchmark,openml.org/t/168337,,,local,9.0,2.0,,0.768039,0.890684,2445445546,stable,guiellermo,2020-02-01T11:30:12,0.5.2
0.8220000000000001,0.884531,3595.8,4,autosklearn_benchmark,openml.org/t/168337,,,local,9.0,2.0,,0.800399,0.884531,2445445547,stable,guiellermo,2020-02-01T12:44:51,0.5.2
0.8165,0.891186,3595.7,5,autosklearn_benchmark,openml.org/t/168337,,,local,9.0,2.0,,0.79372,0.891186,2445445548,stable,guiellermo,2020-02-01T13:59:29,0.5.2
0.8205,0.891983,3594.8,6,autosklearn_benchmark,openml.org/t/168337,,,local,9.0,2.0,,0.795326,0.891983,2445445549,stable,guiellermo,2020-02-01T15:14:05,0.5.2
0.8085,0.8785209999999999,3595.7,7,autosklearn_benchmark,openml.org/t/168337,,,local,9.0,2.0,,0.8042729999999999,0.8785209999999999,2445445550,stable,guiellermo,2020-02-01T16:28:38,0.5.2
0.82,0.875174,3595.3,8,autosklearn_benchmark,openml.org/t/168337,,,local,9.0,2.0,,0.808874,0.875174,2445445551,stable,guiellermo,2020-02-01T17:43:14,0.5.2
0.8245,0.902623,3595.7,9,autosklearn_benchmark,openml.org/t/168337,,,local,9.0,2.0,,0.797782,0.902623,2445445552,stable,guiellermo,2020-02-01T18:57:44,0.5.2
0.32960100000000003,,3598.6,0,autosklearn_benchmark,openml.org/t/168329,,2.88754,local,64.0,5.0,,3.4524,2.88754,1807392373,stable,Helena,2020-02-01T07:25:16,0.5.2
0.16825199999999998,,3595.5,1,autosklearn_benchmark,openml.org/t/168329,,3.65737,local,56.0,2.0,,0.0821135,3.65737,1807392374,stable,Helena,2020-02-01T08:25:30,0.5.2
0.204755,,3595.6,2,autosklearn_benchmark,openml.org/t/168329,,3.8681099999999997,local,76.0,1.0,,0.0797918,3.8681099999999997,1807392375,stable,Helena,2020-02-01T09:25:45,0.5.2
0.10506099999999999,,3596.1,3,autosklearn_benchmark,openml.org/t/168329,,3.89824,local,42.0,2.0,,0.0943508,3.89824,1807392376,stable,Helena,2020-02-01T10:25:59,0.5.2
0.253988,,3595.3,4,autosklearn_benchmark,openml.org/t/168329,,3.24753,local,64.0,1.0,,0.826076,3.24753,1807392377,stable,Helena,2020-02-01T11:26:14,0.5.2
0.22392600000000001,,3595.5,5,autosklearn_benchmark,openml.org/t/168329,,3.2408200000000003,local,51.0,4.0,,0.43342200000000003,3.2408200000000003,1807392378,stable,Helena,2020-02-01T12:26:29,0.5.2
0.198803,,3595.5,6,autosklearn_benchmark,openml.org/t/168329,,3.35196,local,44.0,3.0,,0.4238,3.35196,1807392379,stable,Helena,2020-02-01T13:26:43,0.5.2
0.171345,,3595.6,7,autosklearn_benchmark,openml.org/t/168329,,4.13124,local,54.0,2.0,,0.131707,4.13124,1807392380,stable,Helena,2020-02-01T14:26:58,0.5.2
0.24835100000000002,,3595.9,8,autosklearn_benchmark,openml.org/t/168329,,3.2137,local,50.0,5.0,,1.3873799999999998,3.2137,1807392381,stable,Helena,2020-02-01T15:27:14,0.5.2
0.251726,,3596.5,9,autosklearn_benchmark,openml.org/t/168329,,3.1533,local,58.0,3.0,,4.7792,3.1533,1807392382,stable,Helena,2020-02-01T16:27:33,0.5.2
0.731362,0.810904,3600.1,0,autosklearn_benchmark,openml.org/t/146606,,,local,161.0,6.0,,2.3252200000000003,0.810904,1699978168,stable,higgs,2020-02-01T07:25:19,0.5.2
0.7183069999999999,0.8025720000000001,3599.2,1,autosklearn_benchmark,openml.org/t/146606,,,local,187.0,10.0,,4.29812,0.8025720000000001,1699978169,stable,higgs,2020-02-01T08:25:46,0.5.2
0.734217,0.8095439999999999,3598.6,2,autosklearn_benchmark,openml.org/t/146606,,,local,140.0,6.0,,2.62941,0.8095439999999999,1699978170,stable,higgs,2020-02-01T09:26:11,0.5.2
0.7282,0.8103090000000001,3598.4,3,autosklearn_benchmark,openml.org/t/146606,,,local,164.0,10.0,,7.71121,0.8103090000000001,1699978171,stable,higgs,2020-02-01T10:26:41,0.5.2
0.7289140000000001,0.811419,3598.8,4,autosklearn_benchmark,openml.org/t/146606,,,local,161.0,6.0,,2.5181,0.811419,1699978172,stable,higgs,2020-02-01T11:27:06,0.5.2
0.7323810000000001,0.809266,3598.3,5,autosklearn_benchmark,openml.org/t/146606,,,local,148.0,8.0,,3.3149,0.809266,1699978173,stable,higgs,2020-02-01T12:27:31,0.5.2
0.727078,0.810355,3600.3,6,autosklearn_benchmark,openml.org/t/146606,,,local,158.0,10.0,,4.30472,0.810355,1699978174,stable,higgs,2020-02-01T13:27:58,0.5.2
0.719735,0.798268,3599.1,7,autosklearn_benchmark,openml.org/t/146606,,,local,171.0,8.0,,2.3660400000000004,0.798268,1699978175,stable,higgs,2020-02-01T14:28:23,0.5.2
0.7183069999999999,0.796864,3599.3,8,autosklearn_benchmark,openml.org/t/146606,,,local,176.0,9.0,,3.2465599999999997,0.796864,1699978176,stable,higgs,2020-02-01T15:28:49,0.5.2
0.739113,0.816818,3598.9,9,autosklearn_benchmark,openml.org/t/146606,,,local,113.0,12.0,,28.8235,0.816818,1699978177,stable,higgs,2020-02-01T16:29:40,0.5.2
0.8294309999999999,0.881655,3597.3,0,autosklearn_benchmark,openml.org/t/168911,,,local,333.0,10.0,,0.457421,0.881655,2276598079,stable,jasmine,2020-02-01T07:24:06,0.5.2
0.8294309999999999,0.9056379999999999,3595.9,1,autosklearn_benchmark,openml.org/t/168911,,,local,348.0,13.0,,4.57249,0.9056379999999999,2276598080,stable,jasmine,2020-02-01T08:24:16,0.5.2
0.849498,0.91481,3595.7,2,autosklearn_benchmark,openml.org/t/168911,,,local,258.0,10.0,,2.49573,0.91481,2276598081,stable,jasmine,2020-02-01T09:24:23,0.5.2
0.8260870000000001,0.8680979999999999,3596.6,3,autosklearn_benchmark,openml.org/t/168911,,,local,431.0,9.0,,1.31809,0.8680979999999999,2276598082,stable,jasmine,2020-02-01T10:24:31,0.5.2
0.805369,0.8881129999999999,3597.5,4,autosklearn_benchmark,openml.org/t/168911,,,local,356.0,12.0,,0.748397,0.8881129999999999,2276598083,stable,jasmine,2020-02-01T11:24:39,0.5.2
0.7953020000000001,0.874015,3596.9,5,autosklearn_benchmark,openml.org/t/168911,,,local,384.0,12.0,,0.6054510000000001,0.874015,2276598084,stable,jasmine,2020-02-01T12:24:46,0.5.2
0.8255030000000001,0.8709520000000001,3596.1,6,autosklearn_benchmark,openml.org/t/168911,,,local,279.0,6.0,,0.542996,0.8709520000000001,2276598085,stable,jasmine,2020-02-01T13:24:52,0.5.2
0.812081,0.878114,3596.3,7,autosklearn_benchmark,openml.org/t/168911,,,local,262.0,12.0,,7.0972100000000005,0.878114,2276598086,stable,jasmine,2020-02-01T14:25:05,0.5.2
0.852349,0.8900950000000001,3597.6,8,autosklearn_benchmark,openml.org/t/168911,,,local,333.0,12.0,,2.11278,0.8900950000000001,2276598087,stable,jasmine,2020-02-01T15:25:16,0.5.2
0.818792,0.888158,3596.8,9,autosklearn_benchmark,openml.org/t/168911,,,local,295.0,11.0,,4.81579,0.888158,2276598088,stable,jasmine,2020-02-01T16:25:27,0.5.2
0.9154399999999999,,3598.1,0,autosklearn_benchmark,openml.org/t/167119,,0.203957,local,366.0,5.0,,1.22871,0.203957,4290341522,stable,jungle_chess_2pcs_raw_endgame_complete,2020-02-01T07:25:07,0.5.2
0.925703,,3598.8,1,autosklearn_benchmark,openml.org/t/167119,,0.183876,local,327.0,9.0,,0.9583229999999999,0.183876,4290341523,stable,jungle_chess_2pcs_raw_endgame_complete,2020-02-01T08:25:12,0.5.2
0.9451139999999999,,3599.2,2,autosklearn_benchmark,openml.org/t/167119,,0.150412,local,381.0,6.0,,1.0018200000000002,0.150412,4290341524,stable,jungle_chess_2pcs_raw_endgame_complete,2020-02-01T09:25:18,0.5.2
0.9274879999999999,,3598.5,3,autosklearn_benchmark,openml.org/t/167119,,0.200929,local,381.0,10.0,,2.8961200000000002,0.200929,4290341525,stable,jungle_chess_2pcs_raw_endgame_complete,2020-02-01T10:25:25,0.5.2
0.878849,,3598.1,4,autosklearn_benchmark,openml.org/t/167119,,0.252404,local,544.0,3.0,,0.549466,0.252404,4290341526,stable,jungle_chess_2pcs_raw_endgame_complete,2020-02-01T11:25:29,0.5.2
0.941544,,3599.4,5,autosklearn_benchmark,openml.org/t/167119,,0.148813,local,311.0,10.0,,2.44597,0.148813,4290341527,stable,jungle_chess_2pcs_raw_endgame_complete,2020-02-01T12:25:36,0.5.2
0.847166,,3598.3,6,autosklearn_benchmark,openml.org/t/167119,,0.288522,local,328.0,4.0,,1.1811,0.288522,4290341528,stable,jungle_chess_2pcs_raw_endgame_complete,2020-02-01T13:25:41,0.5.2
0.912316,,3598.2,7,autosklearn_benchmark,openml.org/t/167119,,0.21601700000000001,local,359.0,7.0,,1.96423,0.21601700000000001,4290341529,stable,jungle_chess_2pcs_raw_endgame_complete,2020-02-01T14:25:47,0.5.2
0.8732709999999999,,3598.5,8,autosklearn_benchmark,openml.org/t/167119,,0.25162399999999996,local,302.0,4.0,,0.8714,0.25162399999999996,4290341530,stable,jungle_chess_2pcs_raw_endgame_complete,2020-02-01T15:25:51,0.5.2
0.907387,,3597.9,9,autosklearn_benchmark,openml.org/t/167119,,0.21923099999999998,local,507.0,3.0,,0.8991979999999999,0.21923099999999998,4290341531,stable,jungle_chess_2pcs_raw_endgame_complete,2020-02-01T16:25:55,0.5.2
0.848341,0.8192209999999999,3602.5,0,autosklearn_benchmark,openml.org/t/3917,,,local,2398.0,17.0,,0.630174,0.8192209999999999,3070612307,stable,kc1,2020-02-01T07:24:13,0.5.2
0.881517,0.858851,3608.8,1,autosklearn_benchmark,openml.org/t/3917,,,local,2882.0,25.0,,1.14365,0.858851,3070612308,stable,kc1,2020-02-01T08:24:24,0.5.2
0.848341,0.784829,3603.1,2,autosklearn_benchmark,openml.org/t/3917,,,local,2704.0,14.0,,0.617748,0.784829,3070612309,stable,kc1,2020-02-01T09:24:30,0.5.2
0.85782,0.791709,3606.4,3,autosklearn_benchmark,openml.org/t/3917,,,local,2800.0,19.0,,0.607584,0.791709,3070612310,stable,kc1,2020-02-01T10:24:38,0.5.2
0.834123,0.784133,3601.8,4,autosklearn_benchmark,openml.org/t/3917,,,local,2571.0,24.0,,1.04385,0.784133,3070612311,stable,kc1,2020-02-01T11:24:42,0.5.2
0.720379,0.762853,3606.4,5,autosklearn_benchmark,openml.org/t/3917,,,local,2586.0,17.0,,0.734989,0.762853,3070612312,stable,kc1,2020-02-01T12:24:51,0.5.2
0.8672989999999999,0.8518049999999999,3604.4,6,autosklearn_benchmark,openml.org/t/3917,,,local,2848.0,14.0,,0.351077,0.8518049999999999,3070612313,stable,kc1,2020-02-01T13:24:57,0.5.2
0.8436020000000001,0.867892,3604.3,7,autosklearn_benchmark,openml.org/t/3917,,,local,2918.0,21.0,,0.522041,0.867892,3070612314,stable,kc1,2020-02-01T14:25:03,0.5.2
0.8862559999999999,0.881001,3603.0,8,autosklearn_benchmark,openml.org/t/3917,,,local,2809.0,19.0,,0.781245,0.881001,3070612315,stable,kc1,2020-02-01T15:25:09,0.5.2
0.866667,0.793013,3608.5,9,autosklearn_benchmark,openml.org/t/3917,,,local,2904.0,13.0,,0.497567,0.793013,3070612316,stable,kc1,2020-02-01T16:25:19,0.5.2
0.9822,0.8324879999999999,3596.2,0,autosklearn_benchmark,openml.org/t/3945,,,local,89.0,11.0,,7.4839199999999995,0.8324879999999999,4109573610,stable,KDDCup09_appetency,2020-02-01T07:26:18,0.5.2
0.9822,0.8205540000000001,3596.7,1,autosklearn_benchmark,openml.org/t/3945,,,local,109.0,14.0,,10.9697,0.8205540000000001,4109573611,stable,KDDCup09_appetency,2020-02-01T08:27:28,0.5.2
0.9822,0.8102590000000001,3597.2,2,autosklearn_benchmark,openml.org/t/3945,,,local,131.0,10.0,,14.9731,0.8102590000000001,4109573612,stable,KDDCup09_appetency,2020-02-01T09:28:39,0.5.2
0.9822,0.792836,3597.1,3,autosklearn_benchmark,openml.org/t/3945,,,local,123.0,7.0,,6.39304,0.792836,4109573613,stable,KDDCup09_appetency,2020-02-01T10:29:46,0.5.2
0.9822,0.60592,3596.3,4,autosklearn_benchmark,openml.org/t/3945,,,local,168.0,19.0,,9.28957,0.60592,4109573614,stable,KDDCup09_appetency,2020-02-01T11:30:56,0.5.2
0.9822,0.801466,3597.4,5,autosklearn_benchmark,openml.org/t/3945,,,local,160.0,12.0,,16.3889,0.801466,4109573615,stable,KDDCup09_appetency,2020-02-01T12:32:08,0.5.2
0.9822,0.837915,3596.9,6,autosklearn_benchmark,openml.org/t/3945,,,local,154.0,14.0,,15.7866,0.837915,4109573616,stable,KDDCup09_appetency,2020-02-01T13:33:23,0.5.2
0.9822,0.8400629999999999,3596.2,7,autosklearn_benchmark,openml.org/t/3945,,,local,141.0,15.0,,18.6225,0.8400629999999999,4109573617,stable,KDDCup09_appetency,2020-02-01T14:34:37,0.5.2
0.9822,0.8468610000000001,3596.9,8,autosklearn_benchmark,openml.org/t/3945,,,local,147.0,17.0,,15.0884,0.8468610000000001,4109573618,stable,KDDCup09_appetency,2020-02-01T15:35:48,0.5.2
0.9822,0.8364729999999999,3596.9,9,autosklearn_benchmark,openml.org/t/3945,,,local,142.0,9.0,,11.6863,0.8364729999999999,4109573619,stable,KDDCup09_appetency,2020-02-01T16:36:59,0.5.2
0.996875,1.0,3597.2,0,autosklearn_benchmark,openml.org/t/3,,,local,249.0,6.0,,0.27991900000000003,1.0,592401064,stable,kr-vs-kp,2020-02-01T07:24:10,0.5.2
0.984375,0.999374,3596.7,1,autosklearn_benchmark,openml.org/t/3,,,local,484.0,29.0,,11.5955,0.999374,592401065,stable,kr-vs-kp,2020-02-01T08:24:21,0.5.2
0.996875,0.999843,3597.0,2,autosklearn_benchmark,openml.org/t/3,,,local,403.0,23.0,,8.878060000000001,0.999843,592401066,stable,kr-vs-kp,2020-02-01T09:24:30,0.5.2
1.0,1.0,3598.8,3,autosklearn_benchmark,openml.org/t/3,,,local,399.0,9.0,,3.96444,1.0,592401067,stable,kr-vs-kp,2020-02-01T10:24:36,0.5.2
1.0,1.0,3597.2,4,autosklearn_benchmark,openml.org/t/3,,,local,515.0,4.0,,1.47716,1.0,592401068,stable,kr-vs-kp,2020-02-01T11:24:37,0.5.2
1.0,1.0,3597.6,5,autosklearn_benchmark,openml.org/t/3,,,local,328.0,12.0,,6.20846,1.0,592401069,stable,kr-vs-kp,2020-02-01T12:24:44,0.5.2
0.9905959999999999,0.999921,3596.4,6,autosklearn_benchmark,openml.org/t/3,,,local,252.0,15.0,,6.84477,0.999921,592401070,stable,kr-vs-kp,2020-02-01T13:24:50,0.5.2
0.9937299999999999,0.999606,3597.4,7,autosklearn_benchmark,openml.org/t/3,,,local,471.0,11.0,,10.878,0.999606,592401071,stable,kr-vs-kp,2020-02-01T14:25:01,0.5.2
1.0,1.0,3596.2,8,autosklearn_benchmark,openml.org/t/3,,,local,218.0,9.0,,4.3859,1.0,592401072,stable,kr-vs-kp,2020-02-01T15:25:05,0.5.2
1.0,1.0,3597.9,9,autosklearn_benchmark,openml.org/t/3,,,local,466.0,19.0,,3.02421,1.0,592401073,stable,kr-vs-kp,2020-02-01T16:25:08,0.5.2
0.97,,3601.8,0,autosklearn_benchmark,openml.org/t/12,,0.12772999999999998,local,492.0,7.0,,0.18465399999999998,0.12772999999999998,3174420133,stable,mfeat-factors,2020-02-01T07:24:10,0.5.2
0.975,,3602.8,1,autosklearn_benchmark,openml.org/t/12,,0.0848693,local,314.0,7.0,,0.22362100000000001,0.0848693,3174420134,stable,mfeat-factors,2020-02-01T08:24:16,0.5.2
0.985,,3600.0,2,autosklearn_benchmark,openml.org/t/12,,0.055058,local,932.0,7.0,,0.738001,0.055058,3174420135,stable,mfeat-factors,2020-02-01T09:24:19,0.5.2
0.975,,3601.1,3,autosklearn_benchmark,openml.org/t/12,,0.146963,local,670.0,8.0,,0.486437,0.146963,3174420136,stable,mfeat-factors,2020-02-01T10:24:24,0.5.2
0.965,,3598.8,4,autosklearn_benchmark,openml.org/t/12,,0.128666,local,854.0,7.0,,0.704952,0.128666,3174420137,stable,mfeat-factors,2020-02-01T11:24:26,0.5.2
0.975,,3600.2,5,autosklearn_benchmark,openml.org/t/12,,0.0972906,local,773.0,7.0,,0.5063270000000001,0.0972906,3174420138,stable,mfeat-factors,2020-02-01T12:24:29,0.5.2
0.98,,3601.4,6,autosklearn_benchmark,openml.org/t/12,,0.0617124,local,453.0,6.0,,0.453059,0.0617124,3174420139,stable,mfeat-factors,2020-02-01T13:24:34,0.5.2
0.98,,3602.3,7,autosklearn_benchmark,openml.org/t/12,,0.0793775,local,795.0,8.0,,0.847125,0.0793775,3174420140,stable,mfeat-factors,2020-02-01T14:24:40,0.5.2
0.985,,3599.9,8,autosklearn_benchmark,openml.org/t/12,,0.09327970000000001,local,764.0,9.0,,0.438699,0.09327970000000001,3174420141,stable,mfeat-factors,2020-02-01T15:24:43,0.5.2
0.97,,3603.7,9,autosklearn_benchmark,openml.org/t/12,,0.07261160000000001,local,575.0,8.0,,1.64495,0.07261160000000001,3174420142,stable,mfeat-factors,2020-02-01T16:24:51,0.5.2
0.9384950000000001,0.984718,3597.7,0,autosklearn_benchmark,openml.org/t/168335,,,local,117.0,9.0,,9.87053,0.984718,3397531434,stable,MiniBooNE,2020-02-01T07:26:03,0.5.2
0.943031,0.9851489999999999,3597.5,1,autosklearn_benchmark,openml.org/t/168335,,,local,118.0,3.0,,1.01617,0.9851489999999999,3397531435,stable,MiniBooNE,2020-02-01T08:26:50,0.5.2
0.939802,0.9846379999999999,3597.8,2,autosklearn_benchmark,openml.org/t/168335,,,local,97.0,7.0,,82.0418,0.9846379999999999,3397531436,stable,MiniBooNE,2020-02-01T09:28:58,0.5.2
0.9441069999999999,0.9853629999999999,3598.4,3,autosklearn_benchmark,openml.org/t/168335,,,local,104.0,9.0,,4.77645,0.9853629999999999,3397531437,stable,MiniBooNE,2020-02-01T10:29:49,0.5.2
0.943565,0.9854450000000001,3597.4,4,autosklearn_benchmark,openml.org/t/168335,,,local,110.0,8.0,,82.8339,0.9854450000000001,3397531438,stable,MiniBooNE,2020-02-01T11:31:56,0.5.2
0.9420270000000001,0.984189,3599.0,5,autosklearn_benchmark,openml.org/t/168335,,,local,104.0,8.0,,4.30288,0.984189,3397531439,stable,MiniBooNE,2020-02-01T12:32:46,0.5.2
0.950946,0.987208,3597.8,6,autosklearn_benchmark,openml.org/t/168335,,,local,131.0,11.0,,3.9573300000000002,0.987208,3397531440,stable,MiniBooNE,2020-02-01T13:33:36,0.5.2
0.941412,0.98516,3599.6,7,autosklearn_benchmark,openml.org/t/168335,,,local,126.0,6.0,,3.0466599999999997,0.98516,3397531441,stable,MiniBooNE,2020-02-01T14:34:25,0.5.2
0.9448719999999999,0.98588,3598.5,8,autosklearn_benchmark,openml.org/t/168335,,,local,93.0,6.0,,16.0728,0.98588,3397531442,stable,MiniBooNE,2020-02-01T15:35:26,0.5.2
0.944333,0.9868370000000001,3598.9,9,autosklearn_benchmark,openml.org/t/168335,,,local,126.0,6.0,,3.07571,0.9868370000000001,3397531443,stable,MiniBooNE,2020-02-01T16:36:15,0.5.2
0.982303,0.998246,3597.3,0,autosklearn_benchmark,openml.org/t/9977,,,local,176.0,7.0,,2.0806,0.998246,168250030,stable,nomao,2020-02-01T07:25:33,0.5.2
0.982884,0.9987010000000001,3596.3,1,autosklearn_benchmark,openml.org/t/9977,,,local,144.0,1.0,,0.0821073,0.9987010000000001,168250031,stable,nomao,2020-02-01T08:25:48,0.5.2
0.986075,0.998445,3597.1,2,autosklearn_benchmark,openml.org/t/9977,,,local,195.0,4.0,,1.51878,0.998445,168250032,stable,nomao,2020-02-01T09:26:06,0.5.2
0.984334,0.998858,3596.3,3,autosklearn_benchmark,openml.org/t/9977,,,local,173.0,6.0,,2.15069,0.998858,168250033,stable,nomao,2020-02-01T10:26:24,0.5.2
0.9889760000000001,0.999044,3597.9,4,autosklearn_benchmark,openml.org/t/9977,,,local,213.0,6.0,,1.9259400000000002,0.999044,168250034,stable,nomao,2020-02-01T11:26:43,0.5.2
0.990133,0.9993620000000001,3598.1,5,autosklearn_benchmark,openml.org/t/9977,,,local,161.0,7.0,,2.7612,0.9993620000000001,168250035,stable,nomao,2020-02-01T12:27:03,0.5.2
0.983459,0.9985,3597.1,6,autosklearn_benchmark,openml.org/t/9977,,,local,180.0,3.0,,0.306785,0.9985,168250036,stable,nomao,2020-02-01T13:27:20,0.5.2
0.990424,0.9993770000000001,3596.2,7,autosklearn_benchmark,openml.org/t/9977,,,local,171.0,9.0,,2.04623,0.9993770000000001,168250037,stable,nomao,2020-02-01T14:27:37,0.5.2
0.990424,0.998668,3597.6,8,autosklearn_benchmark,openml.org/t/9977,,,local,267.0,3.0,,0.553813,0.998668,168250038,stable,nomao,2020-02-01T15:27:54,0.5.2
0.9892629999999999,0.9991059999999999,3598.0,9,autosklearn_benchmark,openml.org/t/9977,,,local,210.0,4.0,,2.32112,0.9991059999999999,168250039,stable,nomao,2020-02-01T16:28:14,0.5.2
0.511109,0.523868,3596.1,0,autosklearn_benchmark,openml.org/t/167120,,,local,310.0,8.0,,1.7128,0.523868,3651718718,stable,numerai28.6,2020-02-01T07:25:41,0.5.2
0.522529,0.5319510000000001,3596.7,1,autosklearn_benchmark,openml.org/t/167120,,,local,242.0,8.0,,1.83296,0.5319510000000001,3651718719,stable,numerai28.6,2020-02-01T08:25:59,0.5.2
